time,program_time,vert_angle,azimuth,distance,board2_temp,ax,ay,az,temperture,points,frequency(khz),program_frequency
14:29:36.71,5218.277,1,123.03,14.91,48.09,0.211691,0.010449,0.98282,48.97,16128,0.09,0.01
14:29:36.71,5218.277,-13,123.03,1.84,48.09,0.211691,0.010449,0.98282,48.97,16128,0.09,0.01
14:29:38.66,5220.228,-15,193.97,0.90,48.09,0.210824,0.009637,0.984035,48.75,16128,8.26,0.51
14:29:45.61,5227.173,-15,76.05,1.34,48.09,0.213137,0.011332,0.983516,49.08,16128,4.42,0.27
14:29:51.85,5233.411,-15,84.59,0.00,48.03,0.211559,0.010242,0.982125,49.08,16128,4.20,0.26
14:29:54.53,5236.092,-15,170.99,0.87,48.03,0.21109,0.010242,0.983469,49.08,16128,8.55,0.53
14:29:59.06,5240.627,-15,9.90,0.08,48.03,0.211816,0.011375,0.984172,49.08,16128,14.19,0.88
14:30:05.00,5246.571,-15,328.23,0.00,48.03,0.211367,0.010641,0.984227,49.19,16128,4.91,0.30
14:30:08.64,5250.203,-15,186.57,0.88,48.03,0.211113,0.009687,0.982574,48.64,16128,9.01,0.56
14:30:14.40,5255.956,-15,70.92,1.18,48.03,0.213129,0.009457,0.984141,49.08,16128,9.86,0.61
14:30:19.60,5261.170,-15,241.52,0.87,48.03,0.212039,0.011375,0.980852,48.86,16128,5.81,0.36
14:30:24.22,5265.789,-15,32.58,0.00,48.03,0.211867,0.010793,0.984629,48.97,16128,19.80,1.23
14:30:28.53,5270.095,-15,128.00,1.31,48.03,0.21302,0.009691,0.982891,49.08,16128,16.33,1.01
14:31:15.93,5317.495,-15,333.00,0.02,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,1,333.00,0.08,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,-13,333.00,0.02,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,3,333.00,0.00,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,-11,333.00,0.02,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,5,333.00,0.04,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,-9,333.00,0.03,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,7,333.00,0.05,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:15.93,5317.495,-7,333.00,0.03,48.03,0.211859,0.010219,0.981457,48.64,16128,0.35,0.02
14:31:26.88,5328.436,-15,181.32,0.88,48.03,0.211145,0.010074,0.982375,49.08,16128,1.47,0.09
14:31:26.88,5328.436,1,181.32,18.10,48.03,0.211145,0.010074,0.982375,49.08,16128,1.47,0.09
14:31:54.25,5355.810,-15,250.89,0.84,48.09,0.213484,0.011004,0.984738,48.75,16128,0.59,0.04
14:31:54.25,5355.810,1,250.89,44.28,48.09,0.213484,0.011004,0.984738,48.75,16128,0.59,0.04
14:31:54.25,5355.810,-13,250.89,0.96,48.09,0.213484,0.011004,0.984738,48.75,16128,0.59,0.04
14:31:54.25,5355.810,3,250.89,0.00,48.09,0.213484,0.011004,0.984738,48.75,16128,0.59,0.04
14:31:54.25,5355.810,-11,250.89,1.18,48.09,0.213484,0.011004,0.984738,48.75,16128,0.59,0.04
14:31:54.25,5355.810,5,250.89,43.69,48.09,0.213484,0.011004,0.984738,48.75,16128,0.59,0.04
14:31:58.45,5360.011,-15,150.13,0.90,48.09,0.212176,0.010887,0.983883,49.08,16128,15.87,0.98
14:32:43.68,5405.248,-15,112.05,1.60,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,1,112.05,11.76,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,-13,112.05,2.36,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,3,112.05,11.69,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,-11,112.05,4.94,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,5,112.05,11.71,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,-9,112.05,7.42,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,7,112.05,10.99,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:43.68,5405.248,-7,112.05,10.30,48.09,0.212875,0.010934,0.98309,48.97,16128,0.37,0.02
14:32:52.18,5413.746,-15,297.94,0.00,48.09,0.213602,0.010793,0.983402,48.75,16128,2.67,0.17
14:32:53.46,5415.028,-15,232.83,0.87,48.09,0.211703,0.01068,0.983516,48.97,16128,18.48,1.15
14:33:03.41,5424.966,-15,300.87,0.00,48.09,0.212422,0.009102,0.981117,48.97,16128,1.79,0.11
14:33:03.74,5425.305,-15,176.33,0.88,48.09,0.212461,0.011805,0.983957,48.42,16128,47.51,2.95
14:33:09.40,5430.962,-15,182.44,0.89,48.09,0.213074,0.009668,0.983223,48.97,16128,16.03,0.99
14:33:14.28,5435.844,-15,54.12,0.00,48.09,0.212605,0.007637,0.981715,48.75,16128,13.67,0.85
14:33:19.53,5441.093,-15,34.87,0.08,48.03,0.210898,0.01148,0.984277,48.86,16128,5.47,0.34
14:33:26.23,5447.786,-15,179.98,0.89,48.03,0.213238,0.011305,0.982254,48.64,16128,4.24,0.26
14:33:29.03,5450.594,-15,164.88,0.84,48.03,0.211418,0.010734,0.985281,49.08,16128,18.63,1.15
14:35:06.37,5547.929,-15,207.28,0.90,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,1,207.28,20.50,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-13,207.28,1.06,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,3,207.28,100.76,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-11,207.28,1.27,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,5,207.28,100.66,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-9,207.28,1.64,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,7,207.28,129.64,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-7,207.28,2.31,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,9,207.28,130.30,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-5,207.28,3.63,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,11,207.28,133.99,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-3,207.28,11.53,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,13,207.28,132.32,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-1,207.28,15.09,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,15,207.28,0.00,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-15,207.28,0.90,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,1,207.28,20.47,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:06.37,5547.929,-13,207.28,1.06,48.03,0.212184,0.010645,0.983543,48.64,16128,0.17,0.01
14:35:11.76,5553.326,-15,35.19,0.10,48.03,0.211398,0.009891,0.983297,48.64,16128,3.85,0.24
14:35:17.61,5559.175,-15,13.81,0.11,48.03,0.212023,0.01102,0.985215,48.42,16128,2.76,0.17
14:35:19.57,5561.126,-15,262.68,0.79,48.03,0.213055,0.010133,0.981906,48.75,16128,8.27,0.51
14:35:23.69,5565.246,-15,242.86,0.88,48.03,0.212066,0.010543,0.982523,48.3,16128,10.83,0.67
14:35:29.18,5570.740,-15,340.02,0.04,48.03,0.212152,0.01127,0.986355,48.53,16128,15.00,0.93
14:35:34.08,5575.643,-15,2.87,0.09,48.03,0.211359,0.009262,0.982371,48.64,16128,23.23,1.44
14:35:39.40,5580.962,-15,278.01,0.72,48.03,0.210035,0.011629,0.983922,49.08,16128,16.06,1.00
14:35:43.80,5585.368,-15,159.48,0.87,48.03,0.211734,0.010527,0.982965,48.75,16128,26.32,1.63
14:37:05.62,5667.184,-15,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,1,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-13,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,3,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-11,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,5,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-9,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,7,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-7,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,9,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-5,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,11,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-3,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,13,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,-1,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:05.62,5667.184,15,296.84,0.00,48.03,0.211543,0.010453,0.982695,48.97,16128,0.20,0.01
14:37:09.28,5670.835,-15,289.24,0.74,48.03,0.211145,0.011238,0.982344,48.3,16128,13.97,0.87
14:37:14.25,5675.817,-15,117.81,1.50,48.03,0.212324,0.010859,0.98425,48.64,16128,15.71,0.97
14:37:20.19,5681.752,-15,77.31,1.40,48.03,0.211664,0.010445,0.981844,48.3,16128,8.59,0.53
14:37:23.67,5685.222,-15,193.04,0.90,48.03,0.212289,0.01009,0.983074,48.42,16128,33.06,2.05
14:37:29.20,5690.762,-15,118.39,1.48,48.03,0.211961,0.012043,0.98382,48.97,16128,3.84,0.24
14:37:42.10,5703.656,-15,318.60,0.10,48.03,0.212156,0.011113,0.98284,48.75,16128,1.53,0.09
14:37:42.10,5703.656,1,318.60,0.00,48.03,0.212156,0.011113,0.98284,48.75,16128,1.53,0.09
14:37:43.93,5705.499,-15,188.54,0.89,48.03,0.213348,0.01098,0.981375,48.64,16128,18.12,1.12
14:37:50.09,5711.647,-15,284.77,0.72,48.03,0.211496,0.010848,0.98382,48.64,16128,3.28,0.20
14:37:56.74,5718.304,-15,191.52,0.89,48.03,0.211969,0.01152,0.982055,48.75,16128,4.39,0.27
14:38:40.03,5761.589,-15,69.48,1.19,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,1,69.48,9.07,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,-13,69.48,1.17,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,3,69.48,9.10,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,-11,69.48,1.16,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,5,69.48,3.12,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,-9,69.48,1.58,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,7,69.48,8.16,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:40.03,5761.589,-7,69.48,3.01,48.03,0.212938,0.01175,0.984016,48.75,16128,0.37,0.02
14:38:45.50,5767.064,-15,19.44,0.09,48.03,0.211488,0.010559,0.984973,48.64,16128,5.87,0.36
14:38:50.07,5771.634,-15,110.16,1.70,48.09,0.212145,0.010277,0.983359,48.86,16128,3.53,0.22
14:38:55.71,5777.265,-15,313.47,0.02,48.09,0.212168,0.011359,0.983785,48.53,16128,4.93,0.31
14:38:59.74,5781.294,-15,168.68,0.87,48.09,0.211797,0.010531,0.983105,48.3,16128,9.00,0.56
14:39:03.99,5785.551,-15,346.58,0.08,48.09,0.211098,0.011004,0.983367,48.75,16128,29.11,1.81
14:39:09.79,5791.349,-15,183.20,0.89,48.09,0.212434,0.011437,0.983977,48.53,16128,7.30,0.45
14:39:13.84,5795.401,-15,164.17,0.87,48.09,0.211258,0.010691,0.982059,48.86,16128,17.62,1.09
14:39:23.76,5805.320,-15,191.34,0.89,48.09,0.211832,0.00934,0.983637,48.64,16128,1.81,0.11
14:39:23.76,5805.320,1,191.34,68.58,48.09,0.211832,0.00934,0.983637,48.64,16128,1.81,0.11
14:40:01.60,5843.159,-15,109.80,1.73,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:01.60,5843.159,1,109.80,10.54,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:01.60,5843.159,-13,109.80,2.45,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:01.60,5843.159,3,109.80,10.55,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:01.60,5843.159,-11,109.80,5.16,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:01.60,5843.159,5,109.80,10.57,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:01.60,5843.159,-9,109.80,7.34,48.09,0.212844,0.009891,0.980359,48.64,16128,0.45,0.03
14:40:05.92,5847.470,-15,251.15,0.85,48.09,0.210309,0.01082,0.982281,48.75,16128,5.90,0.37
14:40:08.79,5850.345,-15,76.68,1.36,48.09,0.213504,0.011602,0.983543,48.53,16128,18.34,1.14
14:40:14.40,5855.960,-15,322.92,0.11,48.09,0.213117,0.010785,0.981129,48.53,16128,16.25,1.01
14:40:20.01,5861.569,-15,202.86,0.90,48.09,0.212602,0.008969,0.983168,48.75,16128,6.64,0.41
14:40:24.51,5866.066,-15,326.79,0.07,48.09,0.212789,0.01007,0.984762,48.86,16128,5.84,0.36
14:40:29.20,5870.752,-15,173.02,0.88,48.09,0.212926,0.009641,0.981066,48.3,16128,10.50,0.65
14:40:34.21,5875.771,-15,151.82,0.88,48.09,0.212387,0.011156,0.981785,48.53,16128,17.39,1.08
14:40:41.09,5882.645,-15,294.68,0.00,48.09,0.211629,0.010418,0.982531,48.42,16128,5.29,0.33
14:40:43.89,5885.446,-15,16.55,0.10,48.09,0.212473,0.010602,0.984516,48.75,16128,32.34,2.01
14:41:20.98,5922.539,-15,204.93,0.90,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:20.98,5922.539,1,204.93,21.25,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:20.98,5922.539,-13,204.93,1.06,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:20.98,5922.539,3,204.93,21.00,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:20.98,5922.539,-11,204.93,1.28,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:20.98,5922.539,5,204.93,96.10,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:20.98,5922.539,-9,204.93,1.61,48.09,0.211422,0.010906,0.982812,48.42,16128,0.46,0.03
14:41:23.46,5925.011,-15,1.91,0.12,48.09,0.210867,0.009898,0.982398,48.75,16128,15.31,0.95
14:41:28.45,5930.002,-15,329.67,0.00,48.09,0.212918,0.009582,0.983137,48.75,16128,26.52,1.64
14:41:34.01,5935.561,-15,90.26,1.55,48.09,0.211707,0.011383,0.984695,48.53,16128,16.05,0.99
14:41:45.69,5947.252,-15,9.22,0.08,48.09,0.211352,0.011238,0.983375,48.86,16128,2.10,0.13
14:41:45.69,5947.252,1,9.22,0.00,48.09,0.211352,0.011238,0.983375,48.86,16128,2.10,0.13
14:41:50.83,5952.382,-15,29.06,0.09,48.09,0.21143,0.011375,0.982469,48.64,16128,5.17,0.32
14:41:53.78,5955.334,-15,249.24,0.87,48.09,0.212941,0.010746,0.982652,48.64,16128,39.50,2.45
14:41:58.78,5960.341,-15,12.96,0.11,48.09,0.211695,0.01075,0.982957,48.64,16128,13.23,0.82
14:42:03.76,5965.315,-15,35.56,0.11,48.03,0.211395,0.011254,0.981574,48.86,16128,39.04,2.42
14:42:09.09,5970.649,-15,310.08,0.02,48.03,0.211895,0.010469,0.981809,48.53,16128,18.08,1.12
14:42:13.74,5975.296,-15,6.33,0.11,48.03,0.211367,0.010922,0.983238,48.42,16128,19.84,1.23
14:44:41.84,6123.389,-15,214.11,0.90,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,1,214.11,19.09,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-13,214.11,1.06,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,3,214.11,104.56,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-11,214.11,1.30,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,5,214.11,104.48,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-9,214.11,1.66,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,7,214.11,104.90,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-7,214.11,2.27,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,9,214.11,105.47,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-5,214.11,3.55,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,11,214.11,106.19,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-3,214.11,11.25,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,13,214.11,107.92,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-1,214.11,14.32,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,15,214.11,108.96,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-15,214.11,0.91,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,1,214.11,19.07,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-13,214.11,1.06,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,3,214.11,104.65,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-11,214.11,1.29,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,5,214.11,104.56,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-9,214.11,1.68,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,7,214.11,104.71,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-7,214.11,2.28,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,9,214.11,105.28,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-5,214.11,3.55,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,11,214.11,105.93,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:41.84,6123.389,-3,214.11,11.25,48.03,0.213637,0.010898,0.982285,48.64,16128,0.11,0.01
14:44:43.88,6125.434,-15,106.64,1.84,48.03,0.210855,0.010391,0.982203,48.64,16128,30.07,1.86
14:44:51.24,6132.791,-15,250.93,0.85,48.03,0.212602,0.011293,0.983023,48.64,16128,4.93,0.31
14:45:01.48,6143.031,-15,346.77,0.10,48.03,0.211914,0.009785,0.98257,48.3,16128,1.96,0.12
14:45:01.48,6143.031,1,346.77,0.00,48.03,0.211914,0.009785,0.98257,48.3,16128,1.96,0.12
14:45:04.75,6146.297,-15,188.74,0.89,48.03,0.211023,0.009617,0.983867,48.64,16128,10.13,0.63
14:45:11.31,6152.862,-15,23.13,0.10,48.03,0.213723,0.011227,0.982195,48.97,16128,2.67,0.17
14:45:14.28,6155.832,-15,51.03,0.00,48.03,0.212426,0.010266,0.983223,48.64,16128,12.64,0.78
14:45:18.93,6160.482,-15,334.49,0.01,48.03,0.2115,0.009703,0.982164,48.42,16128,22.49,1.39
14:45:25.33,6166.885,-15,58.05,0.00,48.03,0.213438,0.010203,0.98227,48.86,16128,3.51,0.22
14:45:32.77,6174.318,-15,86.31,2.40,48.03,0.212379,0.009988,0.984285,48.75,16128,3.38,0.21
14:45:34.13,6175.677,-15,225.49,0.88,48.03,0.212242,0.010051,0.980848,48.64,16128,11.87,0.74
14:46:50.24,6251.786,-15,280.97,0.72,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,1,280.97,5.04,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-13,280.97,0.84,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,3,280.97,5.10,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-11,280.97,0.97,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,5,280.97,35.85,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-9,280.97,1.20,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,7,280.97,35.99,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-7,280.97,1.47,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,9,280.97,5.63,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-5,280.97,1.92,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,11,280.97,35.18,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-3,280.97,34.92,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,13,280.97,36.61,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:50.24,6251.786,-1,280.97,5.10,48.03,0.213328,0.011891,0.981801,48.64,16128,0.21,0.01
14:46:54.14,6255.695,-15,32.04,0.00,48.03,0.212398,0.010641,0.981168,48.64,16128,4.13,0.26
14:47:00.90,6262.447,-15,278.59,0.74,48.03,0.211609,0.011562,0.983324,48.64,16128,6.39,0.40
14:47:03.45,6265.006,-15,302.68,0.00,48.03,0.211809,0.011344,0.981809,48.86,16128,64.10,3.97
14:47:15.09,6276.648,-15,66.33,1.21,48.09,0.21218,0.010742,0.982203,48.64,16128,1.47,0.09
14:47:15.09,6276.648,1,66.33,2.83,48.09,0.21218,0.010742,0.982203,48.64,16128,1.47,0.09
14:47:25.84,6287.392,-15,228.06,0.87,48.09,0.212336,0.010504,0.981641,48.64,16128,1.79,0.11
14:47:25.84,6287.392,1,228.06,16.70,48.09,0.212746,0.011242,0.982848,48.42,16128,1.79,0.11
14:47:29.26,6290.812,-15,66.50,1.20,48.09,0.213328,0.011273,0.982953,48.64,16128,8.64,0.54
14:47:33.48,6295.023,-15,123.11,1.42,48.09,0.211484,0.012102,0.983039,48.64,16128,23.58,1.46
14:48:19.27,6340.820,-15,124.65,1.39,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,1,124.65,14.48,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,-13,124.65,1.78,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,3,124.65,14.46,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,-11,124.65,2.64,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,5,124.65,14.46,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,-9,124.65,5.98,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,7,124.65,14.08,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:19.27,6340.820,-7,124.65,7.88,48.09,0.214391,0.011234,0.981527,48.42,16128,0.36,0.02
14:48:26.94,6348.488,-15,191.70,0.90,48.09,0.211488,0.011148,0.982477,48.53,16128,3.19,0.20
14:48:33.16,6354.710,-15,44.55,0.01,48.09,0.212457,0.008832,0.982605,48.42,16128,2.59,0.16
14:48:33.72,6355.267,-15,149.21,0.91,48.09,0.211027,0.011027,0.982156,48.3,16128,28.95,1.80
14:48:39.23,6360.775,-15,208.88,0.90,48.09,0.212062,0.009945,0.983961,48.64,16128,10.42,0.65
14:48:44.38,6365.935,-15,151.53,0.89,48.09,0.213602,0.010137,0.985078,48.86,16128,5.99,0.37
14:48:49.13,6370.679,-15,261.99,0.80,48.09,0.211914,0.011031,0.982723,48.42,16128,7.49,0.46
14:48:53.87,6375.415,-15,30.68,0.11,48.03,0.211359,0.010727,0.981344,48.3,16128,13.18,0.82
14:49:01.01,6382.559,-15,91.71,2.22,48.03,0.211684,0.010891,0.982121,48.53,16128,4.36,0.27
14:49:49.01,6430.551,-15,231.21,0.88,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,1,231.21,16.41,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,-13,231.21,1.02,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,3,231.21,124.35,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,-11,231.21,1.28,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,5,231.21,124.16,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
