5.65	85.8281	846.35	383.54
5.65	87.7344	837.425	383.54
5.65	89.625	834.475	383.54
5.65	91.5156	835.1	383.54
5.65	93.4062	831.175	383.54
5.651	95.3281	722.95	383.47
5.651	97.2031	735.225	383.47
5.651	99.1094	734.275	383.47
5.652	101.0	736.575	383.4
5.652	102.9219	734.65	383.4
5.652	104.7969	654.625	383.4
5.653	108.5625	570.45	385.28
5.653	110.4688	522.575	385.28
5.653	112.375	478.65	385.28
5.653	114.2969	442.45	385.28
5.654	116.2344	411.75	385.21
5.654	118.125	385.975	385.21
5.654	120.0469	363.65	385.21
5.654	121.9375	345.325	385.21
5.655	123.8594	327.65	385.15
5.655	125.75	313.025	385.15
5.655	127.6562	299.475	385.15
5.656	131.4844	277.325	387.02
5.656	133.4062	267.6	387.02
5.656	135.3281	258.975	387.02
5.656	137.2188	250.825	387.02
5.657	139.1562	243.775	386.95
5.657	141.0312	236.875	386.95
5.657	142.9688	230.825	386.95
5.657	144.875	225.175	386.95
5.658	146.7656	220.325	386.89
5.658	148.6875	215.65	386.89
5.658	150.5469	211.5	386.89
5.659	154.3906	204.3	388.76
5.659	156.1875	200.95	388.76
5.659	158.0938	198.275	388.76
5.66	159.9844	195.925	388.69
5.66	161.8594	193.8	388.69
5.66	163.7344	191.825	388.69
5.66	165.6719	190.05	388.69
5.66	167.5469	188.525	388.69
5.661	169.3906	187.525	388.62
5.661	171.3125	186.625	388.62
5.661	173.1875	185.675	388.62
25.463	49.125	0.0	2719.0
25.463	51.0156	0.0	2719.0
25.463	45.6719	0.0	2719.0
25.463	47.5625	207.15	2719.0
25.464	49.4688	215.05	2718.9
25.464	51.3125	224.525	2718.9
25.464	53.2031	234.7	2718.9
25.465	55.0781	241.475	2718.79
25.465	56.9375	254.35	2718.79
25.465	58.8125	268.525	2718.79
25.465	60.875	0.0	2718.79
25.466	64.4062	363.275	2719.12
25.466	66.2656	0.0	2719.12
25.466	68.1406	426.175	2719.12
25.466	77.6719	0.0	2719.12
25.467	71.9062	489.85	2719.01
25.467	73.7812	0.0	2719.01
25.467	75.6719	0.0	2719.01
25.468	77.5156	845.175	2718.9
25.468	79.4062	907.875	2718.9
25.468	81.3125	836.025	2718.9
25.468	83.3438	842.225	2718.9
25.469	87.2344	836.3	2719.23
25.469	89.125	833.6	2719.23
25.469	91.0312	835.075	2719.23
25.47	92.9375	830.725	2719.12
25.47	94.8906	0.0	2719.12
25.47	96.7969	734.3	2719.12
25.47	98.7188	743.05	2719.12
25.471	100.6562	735.05	2719.01
25.471	102.5625	736.9	2719.01
25.471	104.5	659.5	2719.01
25.471	106.375	653.55	2719.01
25.472	110.2344	526.8	2719.34
25.472	112.1406	483.625	2719.34
25.472	114.0938	447.225	2719.34
25.473	116.0312	414.575	2719.23
25.473	117.9688	388.05	2719.23
25.473	119.9062	365.4	2719.23
25.473	121.8438	345.575	2719.23
25.474	123.7969	328.9	2719.13
25.474	125.7031	313.225	2719.13
25.474	127.625	299.775	2719.13
25.475	129.5938	288.0	2719.02
25.475	133.4531	267.45	2719.45
25.475	135.375	259.0	2719.45
25.476	137.3125	250.4	2719.34
25.476	139.2188	243.5	2719.34
25.476	141.125	236.45	2719.34
25.476	143.0938	230.2	2719.34
25.476	145.0156	224.95	2719.34
25.477	146.9375	219.725	2719.24
25.477	148.8438	215.225	2719.24
25.477	150.7656	211.05	2719.24
25.478	152.7344	207.325	2719.13
25.478	156.5	200.7	2719.56
25.478	158.4375	197.85	2719.56
25.479	160.3281	195.375	2719.46
25.479	162.25	193.2	2719.46
25.479	164.1562	191.4	2719.46
25.479	166.0625	189.725	2719.46
25.48	168.0	188.075	2719.35
25.48	169.9219	187.05	2719.35
25.48	171.8281	186.2	2719.35
25.48	173.6875	185.325	2719.35
25.481	175.5781	184.9	2719.24
25.481	179.4688	184.625	2719.67
25.481	181.4062	184.6	2719.67
25.482	183.3438	184.825	2719.57
25.482	185.25	185.3	2719.57
25.482	187.125	186.05	2719.57
25.482	189.0469	186.725	2719.57
25.483	190.9375	188.025	2719.46
25.483	192.8594	189.375	2719.46
25.483	194.7188	190.725	2719.46
25.483	196.6562	192.65	2719.46
25.484	198.5625	194.675	2719.35
25.484	202.3594	199.525	2719.78
25.485	204.1719	202.5	2719.68
25.485	206.0469	205.65	2719.68
25.485	207.9531	209.2	2719.68
25.485	209.8125	213.125	2719.68
25.485	211.7344	217.275	2719.68
25.486	213.6406	222.125	2719.57
25.486	215.5156	227.675	2719.57
25.486	217.3906	233.8	2719.57
25.486	219.2656	239.925	2719.57
25.487	221.1719	246.8	2719.46
25.487	225.0156	230.4	2719.9
25.488	226.9688	224.3	2719.79
25.488	228.7969	247.1	2719.79
25.488	230.6719	255.7	2719.79
25.488	232.5469	267.5	2719.79
25.489	234.4844	0.0	2719.68
25.489	236.3594	285.8	2719.68
25.489	238.2188	301.6	2719.68
25.489	240.0938	315.55	2719.68
25.49	241.9688	326.625	2719.58
25.49	243.8906	321.4	2719.58
25.49	247.7188	314.15	2720.01
25.491	249.5938	317.85	2719.9
25.491	251.625	305.375	2719.9
25.491	260.9844	0.0	2719.9
25.491	262.8906	0.0	2719.9
25.492	264.8125	0.0	2719.79
25.492	259.25	302.275	2719.79
25.492	261.2188	0.0	2719.79
25.492	270.5469	0.0	2719.79
25.493	272.4688	0.0	2719.69
25.493	274.3594	0.0	2719.69
25.493	270.4062	764.725	2720.12
25.494	272.2969	771.175	2720.01
25.494	274.6094	293.925	2720.01
25.494	276.1562	0.0	2720.01
25.495	278.0781	797.675	2719.91
25.495	280.0	802.725	2719.91
25.495	281.9062	787.5	2719.91
25.495	283.8125	784.125	2719.91
25.495	285.7344	781.45	2719.91
25.496	287.6406	781.4	2719.8
25.496	289.5625	778.675	2719.8
25.496	293.6875	302.875	2720.23
25.497	295.6094	293.55	2720.12
25.497	297.5469	285.775	2720.12
25.497	299.4844	278.625	2720.12
25.498	301.4219	271.8	2720.02
25.498	303.2969	265.925	2720.02
25.498	305.2656	260.3	2720.02
25.498	307.1094	278.775	2720.02
25.499	309.0156	277.625	2719.91
25.499	310.9688	266.825	2719.91
25.499	312.9219	257.45	2719.91
25.5	316.7969	240.15	2720.24
25.5	318.6875	233.375	2720.24
25.5	320.6406	226.6	2720.24
25.5	322.5625	220.475	2720.24
25.501	324.4375	214.95	2720.13
25.501	326.3281	210.125	2720.13
25.501	328.2656	205.375	2720.13
25.501	330.2031	201.325	2720.13
25.502	332.3281	0.0	2720.02
25.502	334.0312	194.775	2720.02
25.502	335.9688	191.875	2720.02
25.505	356.9219	175.875	2720.13
25.505	358.8281	175.625	2720.13
25.505	0.7656	175.55	2720.13
25.506	2.6094	175.775	2720.03
25.506	4.5	176.05	2720.03
25.506	6.4531	176.625	2720.03
25.506	8.3281	177.475	2720.03
25.507	10.2344	178.55	2719.92
25.507	12.1094	179.625	2719.92
25.507	14.0469	181.175	2719.92
25.508	23.125	0.0	2719.81
25.508	26.9062	0.0	2720.24
25.508	28.8125	0.0	2720.24
25.508	30.7031	0.0	2720.24
25.509	32.6094	0.0	2720.14
25.509	34.6406	0.0	2720.14
25.509	36.4062	0.0	2720.14
25.509	38.3281	0.0	2720.14
25.51	33.2188	162.375	2720.03
25.51	42.1406	0.0	2720.03
25.51	36.7812	197.025	2720.03
25.511	38.7344	189.55	2719.92
25.511	49.7188	0.0	2720.36
25.511	44.4531	190.6	2720.36
25.512	46.2812	202.2	2720.25
25.512	48.2031	209.6	2720.25
25.512	50.0312	218.025	2720.25
25.512	51.9375	227.525	2720.25
25.513	53.8281	237.025	2720.14
25.513	55.6406	245.275	2720.14
25.513	57.5156	258.825	2720.14
25.513	59.4062	273.2	2720.14
25.514	61.2969	0.0	2720.04
25.514	64.9844	368.35	2720.47
25.514	66.8438	427.175	2720.47
25.515	68.75	425.9	2720.36
25.515	70.625	0.0	2720.36
25.515	72.4844	494.925	2720.36
25.515	74.3594	589.925	2720.36
25.516	76.2031	0.0	2720.25
25.516	85.875	0.0	2720.25
25.516	79.9688	901.55	2720.25
25.516	81.9062	830.6	2720.25
25.517	91.75	0.0	2720.15
25.517	87.7969	843.775	2720.58
25.518	89.7188	833.45	2720.47
25.518	91.625	836.1	2720.47
25.518	93.5312	832.625	2720.47
25.518	95.4531	724.8	2720.47
25.518	97.3594	737.0	2720.47
25.519	99.2969	738.2	2720.37
25.519	101.2188	737.575	2720.37
25.519	103.125	729.25	2720.37
25.519	105.0781	656.275	2720.37
25.52	106.9219	0.0	2720.26
25.52	110.7812	513.6	2720.69
25.521	112.7344	470.875	2720.58
25.521	114.6562	437.3	2720.58
25.521	116.5938	406.625	2720.58
25.521	118.5156	381.225	2720.58
25.522	120.4688	359.55	2720.48
25.522	122.3906	340.2	2720.48
25.522	124.3281	323.65	2720.48
25.522	126.2812	309.15	2720.48
25.523	128.1875	296.175	2720.37
25.523	130.1406	284.7	2720.37
25.523	134.0156	264.65	2720.8
25.524	135.9219	256.625	2720.69
25.524	137.8438	248.125	2720.69
25.524	139.8125	241.0	2720.69
25.524	141.75	234.725	2720.69
25.525	143.6562	228.5	2720.59
25.525	145.5938	223.425	2720.59
25.525	147.5	218.25	2720.59
25.525	149.4375	213.9	2720.59
25.526	151.3438	209.95	2720.48
25.526	153.2656	206.225	2720.48
25.526	157.0312	199.975	2720.91
25.527	158.9688	197.1	2720.81
25.527	160.875	194.8	2720.81
25.527	162.7812	192.675	2720.81
25.528	164.7188	190.925	2720.7
25.528	166.625	189.45	2720.7
25.528	168.5469	187.8	2720.7
25.528	170.4219	186.775	2720.7
25.528	172.3594	185.95	2720.7
25.529	174.25	185.275	2720.59
25.529	176.1875	184.8	2720.59
25.529	180.0312	184.45	2721.02
25.53	181.9844	184.8	2720.92
25.53	183.875	184.875	2720.92
25.53	185.7812	185.375	2720.92
25.531	187.6875	186.175	2720.81
25.531	189.5938	187.075	2720.81
25.531	191.5156	188.1	2720.81
25.531	193.3906	189.6	2720.81
25.532	195.2656	191.275	2720.7
25.532	197.1875	193.25	2720.7
25.532	199.0625	195.125	2720.7
25.533	202.8281	200.25	2721.03
25.533	204.6719	203.475	2721.03
25.533	206.5781	206.6	2721.03
25.533	208.4688	210.4	2721.03
25.534	210.375	214.325	2720.92
25.534	212.2344	218.7	2720.92
25.534	214.1406	223.575	2720.92
25.534	216.0	229.35	2720.92
25.535	217.9062	235.425	2720.81
25.535	219.8281	241.775	2720.81
25.535	221.7031	245.425	2720.81
25.536	225.5625	228.4	2721.14
25.536	227.4219	0.0	2721.14
25.536	229.2969	249.6	2721.14
25.536	231.1875	259.125	2721.14
25.537	233.0781	273.575	2721.03
25.537	235.0	275.8	2721.03
25.537	236.8594	287.325	2721.03
25.537	238.7188	303.75	2721.03
25.538	240.6562	319.275	2720.93
25.538	242.4844	325.15	2720.93
25.538	244.4062	319.9	2720.93
25.539	255.7656	0.0	2721.25
