2025-07-04 16:25:30.936,0.08594,-0.14624,1.12891,0.01820
2025-07-04 16:25:30.941,0.08423,-0.14111,1.15430,0.01072
2025-07-04 16:25:30.947,0.08496,-0.14136,1.13306,0.01534
2025-07-04 16:25:30.953,0.08301,-0.14673,1.12524,0.02133
2025-07-04 16:25:30.959,0.08081,-0.14917,1.13818,0.00842
2025-07-04 16:25:30.965,0.08838,-0.13721,1.13208,0.01923
2025-07-04 16:25:30.971,0.09058,-0.14014,1.13452,0.01690
2025-07-04 16:25:30.976,0.08594,-0.14136,1.13208,0.01644
2025-07-04 16:25:30.982,0.08008,-0.13940,1.14185,0.00983
2025-07-04 16:25:30.988,0.08008,-0.14258,1.14697,0.00559
2025-07-04 16:25:30.994,0.08838,-0.14209,1.13745,0.01275
2025-07-04 16:25:31.000,0.08105,-0.13745,1.14917,0.01085
2025-07-04 16:25:31.006,0.08276,-0.14648,1.13940,0.00733
2025-07-04 16:25:31.012,0.08691,-0.13794,1.13550,0.01580
2025-07-04 16:25:31.017,0.08398,-0.14429,1.13965,0.00813
2025-07-04 16:25:31.023,0.08398,-0.14478,1.13892,0.00856
2025-07-04 16:25:31.029,0.08276,-0.14478,1.14111,0.00636
2025-07-04 16:25:31.035,0.08569,-0.14526,1.13940,0.00864
2025-07-04 16:25:31.041,0.08203,-0.14624,1.13721,0.00945
2025-07-04 16:25:31.047,0.08423,-0.14624,1.14258,0.00504
2025-07-04 16:25:31.052,0.08594,-0.13696,1.13647,0.01550
2025-07-04 16:25:31.058,0.08374,-0.14062,1.13770,0.01165
2025-07-04 16:25:31.064,0.08203,-0.14575,1.14062,0.00628
2025-07-04 16:25:31.070,0.08643,-0.14453,1.14478,0.00620
2025-07-04 16:25:31.076,0.08105,-0.14722,1.13159,0.01492
2025-07-04 16:25:31.081,0.07861,-0.14819,1.13892,0.00812
2025-07-04 16:25:31.087,0.08057,-0.14160,1.13232,0.01555
2025-07-04 16:25:31.093,0.08228,-0.14136,1.14380,0.00716
2025-07-04 16:25:31.099,0.07959,-0.14502,1.14453,0.00403
2025-07-04 16:25:31.104,0.08740,-0.14062,1.13232,0.01698
2025-07-04 16:25:31.111,0.08496,-0.14136,1.12915,0.01886
2025-07-04 16:25:31.117,0.08130,-0.14502,1.13403,0.01279
2025-07-04 16:25:31.123,0.08105,-0.13965,1.14551,0.00837
2025-07-04 16:25:31.129,0.08472,-0.14111,1.13623,0.01273
2025-07-04 16:25:31.135,0.08252,-0.13892,1.13599,0.01388
2025-07-04 16:25:31.141,0.08765,-0.13892,1.13818,0.01370
2025-07-04 16:25:31.147,0.07837,-0.15039,1.13135,0.01566
2025-07-04 16:25:31.153,0.08716,-0.14355,1.14136,0.00878
2025-07-04 16:25:31.159,0.08252,-0.14258,1.14551,0.00555
2025-07-04 16:25:31.165,0.08057,-0.14038,1.14697,0.00765
2025-07-04 16:25:31.171,0.08032,-0.14014,1.14209,0.00905
2025-07-04 16:25:31.177,0.08252,-0.14624,1.13062,0.01599
2025-07-04 16:25:31.183,0.07788,-0.14478,1.13184,0.01543
2025-07-04 16:25:31.189,0.09326,-0.14868,1.14111,0.01291
2025-07-04 16:25:31.195,0.07983,-0.14282,1.13013,0.01723
2025-07-04 16:25:31.201,0.08496,-0.14380,1.14673,0.00538
2025-07-04 16:25:31.207,0.08789,-0.13989,1.14502,0.01036
2025-07-04 16:25:31.214,0.07666,-0.14185,1.14502,0.00795
2025-07-04 16:25:31.220,0.07983,-0.14917,1.14453,0.00287
2025-07-04 16:25:31.226,0.08203,-0.14526,1.13867,0.00828
2025-07-04 16:25:31.232,0.08228,-0.14160,1.14355,0.00703
2025-07-04 16:25:31.238,0.08350,-0.14307,1.13013,0.01718
2025-07-04 16:25:31.244,0.08667,-0.14111,1.14185,0.00972
2025-07-04 16:25:31.250,0.07837,-0.14282,1.14233,0.00732
2025-07-04 16:25:31.256,0.08374,-0.14746,1.14111,0.00582
2025-07-04 16:25:31.262,0.08228,-0.14136,1.13818,0.01063
2025-07-04 16:25:31.268,0.08838,-0.13818,1.14307,0.01240
2025-07-04 16:25:31.274,0.08252,-0.14355,1.13525,0.01210
2025-07-04 16:25:31.280,0.08813,-0.14111,1.13940,0.01185
2025-07-04 16:25:31.287,0.07983,-0.14893,1.14819,0.00261
2025-07-04 16:25:31.293,0.08276,-0.13696,1.13232,0.01796
2025-07-04 16:25:31.299,0.08301,-0.14771,1.13574,0.01084
2025-07-04 16:25:31.305,0.08008,-0.13965,1.13965,0.01085
2025-07-04 16:25:31.311,0.08740,-0.14478,1.13550,0.01285
2025-07-04 16:25:31.317,0.08032,-0.14282,1.12744,0.01976
2025-07-04 16:25:31.323,0.08057,-0.13965,1.14502,0.00849
2025-07-04 16:25:31.329,0.08984,-0.14307,1.13208,0.01733
2025-07-04 16:25:31.335,0.08936,-0.14526,1.14575,0.00829
2025-07-04 16:25:31.341,0.08545,-0.14038,1.14868,0.00880
2025-07-04 16:25:31.347,0.08496,-0.14355,1.13916,0.00920
2025-07-04 16:25:31.354,0.08374,-0.14282,1.13843,0.00980
2025-07-04 16:25:31.360,0.07593,-0.14111,1.13013,0.01860
2025-07-04 16:25:31.366,0.08545,-0.14819,1.13770,0.00962
2025-07-04 16:25:31.372,0.09033,-0.14600,1.14014,0.01102
2025-07-04 16:25:31.378,0.07910,-0.14453,1.13428,0.01291
2025-07-04 16:25:31.384,0.07617,-0.14282,1.15381,0.01043
2025-07-04 16:25:31.390,0.07812,-0.14551,1.13599,0.01131
2025-07-04 16:25:31.396,0.08325,-0.14941,1.13574,0.01098
2025-07-04 16:25:31.402,0.08911,-0.14258,1.13062,0.01838
2025-07-04 16:25:31.408,0.08203,-0.14404,1.13477,0.01236
2025-07-04 16:25:31.415,0.08203,-0.14307,1.12354,0.02347
2025-07-04 16:25:31.421,0.08691,-0.14062,1.14795,0.00920
2025-07-04 16:25:31.427,0.08643,-0.14258,1.13745,0.01159
2025-07-04 16:25:31.433,0.07959,-0.14062,1.15674,0.01275
2025-07-04 16:25:31.439,0.08228,-0.14282,1.14062,0.00782
2025-07-04 16:25:31.445,0.08472,-0.14380,1.14453,0.00558
2025-07-04 16:25:31.451,0.08423,-0.14600,1.14282,0.00494
2025-07-04 16:25:31.457,0.08618,-0.14331,1.14624,0.00656
2025-07-04 16:25:31.463,0.08350,-0.13745,1.13379,0.01659
2025-07-04 16:25:31.469,0.08203,-0.14502,1.14355,0.00417
2025-07-04 16:25:31.476,0.07959,-0.14404,1.15063,0.00602
2025-07-04 16:25:31.482,0.08008,-0.14136,1.13843,0.01051
2025-07-04 16:25:31.488,0.07812,-0.13525,1.14600,0.01316
2025-07-04 16:25:31.494,0.08667,-0.14551,1.12939,0.01801
2025-07-04 16:25:31.500,0.08203,-0.14575,1.13940,0.00743
2025-07-04 16:25:31.506,0.08398,-0.14331,1.14771,0.00538
2025-07-04 16:25:31.512,0.08276,-0.14404,1.14331,0.00518
2025-07-04 16:25:31.518,0.08325,-0.14966,1.13818,0.00865
2025-07-04 16:25:31.524,0.08618,-0.13550,1.14771,0.01334
2025-07-04 16:25:31.530,0.08081,-0.13989,1.15088,0.00921
2025-07-04 16:25:31.536,0.08496,-0.14429,1.14014,0.00809
2025-07-04 16:25:31.542,0.08716,-0.14429,1.13379,0.01436
2025-07-04 16:25:31.549,0.08350,-0.14209,1.15015,0.00718
2025-07-04 16:25:31.555,0.08960,-0.14087,1.13867,0.01327
2025-07-04 16:25:31.561,0.08643,-0.14526,1.13452,0.01320
2025-07-04 16:25:31.568,0.08862,-0.14160,1.14746,0.00956
2025-07-04 16:25:31.574,0.08105,-0.14062,1.12891,0.01905
2025-07-04 16:25:31.581,0.08398,-0.14380,1.13672,0.01089
2025-07-04 16:25:31.587,0.08374,-0.14233,1.13232,0.01539
2025-07-04 16:25:31.593,0.08154,-0.14160,1.13184,0.01596
2025-07-04 16:25:31.600,0.08789,-0.14478,1.13916,0.01020
2025-07-04 16:25:31.606,0.08765,-0.14331,1.13843,0.01112
2025-07-04 16:25:31.613,0.08179,-0.14185,1.13794,0.01050
2025-07-04 16:25:31.619,0.08447,-0.14136,1.14380,0.00770
2025-07-04 16:25:31.625,0.08350,-0.14062,1.14185,0.00889
2025-07-04 16:25:31.632,0.08179,-0.14380,1.13989,0.00779
2025-07-04 16:25:31.638,0.08423,-0.13965,1.13599,0.01365
2025-07-04 16:25:31.645,0.08691,-0.14258,1.13818,0.01125
2025-07-04 16:25:31.651,0.08545,-0.14429,1.14233,0.00677
2025-07-04 16:25:31.657,0.08521,-0.14648,1.15039,0.00555
2025-07-04 16:25:31.663,0.08911,-0.13696,1.14282,0.01383
2025-07-04 16:25:31.670,0.08154,-0.14258,1.13696,0.01093
2025-07-04 16:25:31.676,0.08936,-0.14233,1.14551,0.00967
2025-07-04 16:25:31.682,0.08765,-0.14453,1.13550,0.01302
2025-07-04 16:25:31.689,0.08740,-0.13965,1.14136,0.01138
2025-07-04 16:25:31.695,0.08276,-0.14160,1.14478,0.00669
2025-07-04 16:25:31.702,0.08057,-0.14331,1.12964,0.01750
2025-07-04 16:25:31.708,0.08203,-0.14404,1.14233,0.00572
2025-07-04 16:25:31.715,0.08032,-0.13916,1.13940,0.01135
2025-07-04 16:25:31.721,0.07837,-0.13965,1.13867,0.01183
2025-07-04 16:25:31.727,0.08081,-0.14111,1.14258,0.00791
2025-07-04 16:25:31.734,0.08008,-0.14795,1.13867,0.00795
2025-07-04 16:25:31.740,0.08618,-0.14136,1.14087,0.00982
2025-07-04 16:25:31.747,0.08545,-0.14551,1.13574,0.01169
2025-07-04 16:25:31.753,0.08667,-0.13818,1.13379,0.01682
2025-07-04 16:25:31.760,0.08301,-0.14697,1.13745,0.00920
2025-07-04 16:25:31.766,0.08301,-0.14185,1.13770,0.01080
2025-07-04 16:25:31.773,0.08398,-0.14307,1.14258,0.00671
2025-07-04 16:25:31.779,0.08203,-0.14062,1.13940,0.01020
2025-07-04 16:25:31.785,0.08594,-0.13672,1.14209,0.01284
2025-07-04 16:25:31.792,0.08154,-0.14917,1.13330,0.01324
2025-07-04 16:25:31.798,0.08081,-0.14062,1.13184,0.01639
2025-07-04 16:25:31.805,0.08154,-0.14429,1.13086,0.01605
2025-07-04 16:25:31.811,0.08105,-0.14331,1.12695,0.02008
2025-07-04 16:25:31.818,0.08374,-0.14575,1.13721,0.00978
2025-07-04 16:25:31.824,0.08618,-0.14136,1.13867,0.01123
2025-07-04 16:25:31.831,0.08447,-0.14331,1.13892,0.00935
2025-07-04 16:25:31.837,0.08447,-0.14209,1.14453,0.00684
2025-07-04 16:25:31.843,0.08301,-0.14502,1.13818,0.00892
2025-07-04 16:25:31.850,0.08765,-0.14111,1.14478,0.00932
2025-07-04 16:25:31.856,0.08643,-0.14380,1.13525,0.01293
2025-07-04 16:25:31.863,0.08105,-0.13745,1.14233,0.01130
2025-07-04 16:25:31.869,0.08325,-0.14478,1.14331,0.00480
2025-07-04 16:25:31.876,0.08618,-0.14404,1.14038,0.00860
2025-07-04 16:25:31.882,0.08472,-0.13599,1.13770,0.01518
2025-07-04 16:25:31.888,0.08398,-0.14111,1.13184,0.01635
