2025-07-04 16:25:41.245,0.08374,-0.14014,1.13330,0.01548
2025-07-04 16:25:41.283,0.08423,-0.14307,1.14575,0.00562
2025-07-04 16:25:41.290,0.08618,-0.14551,1.13989,0.00842
2025-07-04 16:25:41.296,0.08936,-0.14429,1.13281,0.01617
2025-07-04 16:25:41.303,0.08374,-0.14185,1.13281,0.01513
2025-07-04 16:25:41.310,0.07690,-0.13916,1.13428,0.01574
2025-07-04 16:25:41.317,0.08643,-0.14404,1.13965,0.00926
2025-07-04 16:25:41.323,0.08130,-0.14868,1.13452,0.01199
2025-07-04 16:25:41.330,0.08423,-0.13745,1.12964,0.02003
2025-07-04 16:25:41.337,0.08765,-0.14258,1.14209,0.00924
2025-07-04 16:25:41.343,0.08423,-0.14185,1.13867,0.01027
2025-07-04 16:25:41.350,0.09155,-0.14722,1.14429,0.01027
2025-07-04 16:25:41.357,0.08105,-0.13916,1.14014,0.01085
2025-07-04 16:25:41.364,0.07642,-0.13989,1.14429,0.00980
2025-07-04 16:25:41.370,0.08203,-0.14771,1.13770,0.00881
2025-07-04 16:25:41.377,0.07935,-0.14136,1.13989,0.00958
2025-07-04 16:25:41.384,0.08301,-0.14941,1.14819,0.00269
2025-07-04 16:25:41.391,0.07910,-0.14624,1.14380,0.00401
2025-07-04 16:25:41.398,0.08203,-0.13989,1.13257,0.01609
2025-07-04 16:25:41.404,0.08447,-0.13843,1.13330,0.01652
2025-07-04 16:25:41.411,0.08740,-0.14331,1.14478,0.00767
2025-07-04 16:25:41.418,0.08740,-0.14868,1.14087,0.00815
2025-07-04 16:25:41.425,0.08008,-0.14600,1.13940,0.00749
2025-07-04 16:25:41.431,0.08350,-0.14185,1.13770,0.01088
2025-07-04 16:25:41.438,0.08203,-0.13721,1.14648,0.01075
2025-07-04 16:25:41.445,0.08716,-0.14258,1.13745,0.01192
2025-07-04 16:25:41.452,0.08130,-0.14233,1.14551,0.00570
2025-07-04 16:25:41.459,0.08276,-0.14087,1.14844,0.00745
2025-07-04 16:25:41.465,0.08740,-0.14233,1.14551,0.00817
2025-07-04 16:25:41.472,0.08960,-0.14136,1.13281,0.01718
