0.000, 13:50:23,0.15356, -0.09033, 1.13867, 26.29
6.979, 13:50:24,0.15454, -0.08276, 1.14331, 26.38
7.981, 13:50:25,0.15747, -0.09229, 1.13623, 26.34
8.982, 13:50:26,0.15259, -0.09106, 1.13062, 26.34
9.984, 13:50:27,0.15015, -0.08643, 1.14453, 26.34
10.986, 13:50:28,0.15625, -0.08447, 1.14575, 26.34
11.987, 13:50:29,0.15552, -0.09180, 1.14136, 26.29
12.989, 13:50:30,0.15576, -0.08643, 1.13379, 26.34
13.990, 13:50:31,0.14917, -0.09595, 1.13696, 26.38
14.992, 13:50:32,0.14673, -0.08984, 1.14209, 26.43
15.994, 13:50:33,0.15820, -0.08545, 1.13794, 26.43
16.995, 13:50:34,0.14917, -0.08838, 1.13281, 26.34
17.997, 13:50:35,0.15210, -0.08716, 1.13696, 26.38
18.998, 13:50:37,0.15552, -0.09692, 1.13599, 26.38
20.000, 13:50:38,0.15845, -0.08936, 1.14331, 26.38
21.001, 13:50:39,0.15991, -0.09204, 1.12769, 26.43
22.003, 13:50:40,0.15356, -0.08862, 1.13452, 26.48
23.005, 13:50:41,0.15845, -0.09155, 1.14429, 26.52
24.006, 13:50:42,0.15991, -0.08984, 1.11548, 26.43
25.008, 13:50:43,0.15601, -0.09302, 1.13281, 26.48
26.009, 13:50:44,0.15771, -0.08643, 1.12695, 26.48
27.011, 13:50:45,0.15649, -0.08838, 1.13550, 26.38
28.013, 13:50:46,0.15283, -0.08301, 1.13892, 26.48
29.014, 13:50:47,0.15210, -0.08960, 1.12964, 26.48
30.016, 13:50:48,0.15503, -0.08813, 1.13940, 26.52
31.017, 13:50:49,0.15039, -0.08325, 1.13940, 26.52
32.019, 13:50:50,0.15479, -0.08911, 1.14648, 26.48
33.021, 13:50:51,0.16211, -0.08691, 1.14600, 26.57
34.022, 13:50:52,0.15942, -0.09082, 1.14233, 26.48
35.024, 13:50:53,0.14526, -0.08716, 1.14380, 26.52
36.025, 13:50:54,0.15308, -0.09619, 1.13867, 26.62
37.027, 13:50:55,0.15283, -0.09814, 1.12964, 26.57
38.029, 13:50:56,0.16064, -0.09912, 1.13428, 26.52
39.030, 13:50:57,0.15796, -0.09814, 1.13916, 26.48
40.032, 13:50:58,0.15820, -0.09399, 1.14111, 26.52
41.033, 13:50:59,0.15674, -0.09839, 1.12964, 26.52
42.035, 13:51:0,0.15503, -0.09448, 1.13696, 26.57
43.036, 13:51:1,0.15674, -0.09619, 1.14404, 26.57
44.038, 13:51:2,0.15698, -0.09741, 1.13525, 26.67
45.040, 13:51:3,0.15796, -0.09131, 1.13794, 26.52
46.041, 13:51:4,0.15869, -0.09448, 1.12622, 26.57
47.043, 13:51:5,0.15015, -0.09937, 1.12842, 26.48
48.044, 13:51:6,0.15796, -0.09692, 1.14014, 26.57
