6.855, 7:23:23,0.00464, 0.01758, 1.14209, 27.61
16.857, 7:23:33,-0.00513, 0.01587, 1.14429, 27.47
26.859, 7:23:43,0.00220, 0.01343, 1.14575, 27.56
36.861, 7:23:53,-0.00171, 0.01611, 1.14331, 27.65
46.862, 7:24:3,-0.00073, 0.00806, 1.13916, 27.65
56.864, 7:24:13,0.00269, 0.02539, 1.14404, 27.75
66.865, 7:24:23,0.00122, 0.02002, 1.13989, 27.70
76.867, 7:24:33,0.00879, 0.01978, 1.15015, 27.70
86.869, 7:24:43,0.00391, 0.01904, 1.14331, 27.70
96.870, 7:24:53,0.00610, 0.01611, 1.15454, 27.84
106.872, 7:25:3,0.00171, 0.01880, 1.13599, 27.84
116.873, 7:25:13,0.00244, 0.01758, 1.15405, 27.98
126.881, 7:25:23,0.00220, 0.01562, 1.13940, 27.84
136.882, 7:25:33,0.00244, 0.02075, 1.14478, 27.89
146.884, 7:25:43,-0.00073, 0.01855, 1.14551, 28.08
156.885, 7:25:53,0.00415, 0.01611, 1.14429, 28.12
166.887, 7:26:3,0.00391, 0.01465, 1.14966, 28.17
176.889, 7:26:13,0.00195, 0.01392, 1.14648, 28.17
186.890, 7:26:23,0.00537, 0.02246, 1.14453, 28.41
196.892, 7:26:33,0.00269, 0.01929, 1.13574, 28.45
206.893, 7:26:43,0.00806, 0.01587, 1.14551, 28.55
216.895, 7:26:53,-0.00439, 0.02002, 1.14893, 28.60
226.897, 7:27:3,0.00439, 0.01587, 1.15308, 28.69
236.898, 7:27:13,-0.00171, 0.01733, 1.15308, 28.83
246.903, 7:27:23,0.00366, 0.02173, 1.14453, 28.92
256.905, 7:27:33,0.00195, 0.01929, 1.14380, 29.07
266.907, 7:27:43,0.00342, 0.02173, 1.14795, 29.02
276.908, 7:27:53,0.00903, 0.01855, 1.14453, 29.11
286.910, 7:28:3,0.00708, 0.01904, 1.15137, 29.35
296.911, 7:28:13,0.00293, 0.02100, 1.15747, 29.40
306.913, 7:28:23,-0.00122, 0.01904, 1.15601, 29.49
316.915, 7:28:33,0.00830, 0.02222, 1.15161, 29.68
326.916, 7:28:43,0.00464, 0.01904, 1.14038, 29.68
336.918, 7:28:53,-0.00342, 0.01343, 1.13843, 29.77
346.919, 7:29:3,0.00049, 0.01489, 1.15381, 29.87
356.921, 7:29:13,-0.00391, 0.02271, 1.15674, 29.96
366.926, 7:29:23,0.00171, 0.01733, 1.13965, 29.96
376.928, 7:29:33,0.00952, 0.01953, 1.14282, 30.15
386.929, 7:29:43,0.00000, 0.01636, 1.15332, 30.10
396.931, 7:29:53,-0.00098, 0.02148, 1.13672, 30.34
406.932, 7:30:3,0.00098, 0.01709, 1.14307, 30.43
416.934, 7:30:13,0.00049, 0.02100, 1.14624, 30.52
426.936, 7:30:23,0.00122, 0.02173, 1.14478, 30.62
436.937, 7:30:33,0.00757, 0.01562, 1.14429, 30.71
446.939, 7:30:43,0.00220, 0.01709, 1.14771, 30.71
456.940, 7:30:53,-0.00342, 0.01709, 1.15503, 30.90
466.942, 7:31:3,0.00171, 0.02148, 1.13940, 31.00
476.944, 7:31:13,0.00586, 0.02075, 1.14111, 31.14
486.949, 7:31:23,-0.00146, 0.01660, 1.14941, 31.14
496.950, 7:31:33,0.00171, 0.01953, 1.14648, 31.23
