86533.219, 16:40:28,0.00293, 0.02124, 1.14844, 33.77
86543.227, 16:40:38,-0.00366, 0.01929, 1.15967, 33.68
86553.227, 16:40:48,0.00513, 0.02222, 1.14355, 33.72
86563.234, 16:40:58,0.00098, 0.02344, 1.16089, 33.77
86573.234, 16:41:8,0.00024, 0.01440, 1.15381, 33.82
86583.234, 16:41:18,0.00537, 0.01514, 1.15283, 33.77
86593.234, 16:41:28,0.00171, 0.02466, 1.15039, 33.72
86603.234, 16:41:38,0.00488, 0.02271, 1.15356, 33.68
86613.242, 16:41:48,0.00879, 0.01855, 1.15308, 33.87
86623.242, 16:41:58,-0.00024, 0.02515, 1.15234, 33.82
86633.242, 16:42:8,0.00000, 0.01855, 1.15674, 33.91
86643.242, 16:42:18,0.00293, 0.02051, 1.15186, 33.82
86653.242, 16:42:28,0.00146, 0.01636, 1.16284, 33.82
86663.250, 16:42:38,0.00342, 0.01782, 1.15039, 33.87
86673.258, 16:42:48,0.00562, 0.02344, 1.15576, 33.77
86683.258, 16:42:58,0.00171, 0.01685, 1.14844, 33.91
86693.258, 16:43:8,0.00171, 0.01929, 1.16187, 33.87
86703.258, 16:43:18,-0.00024, 0.02246, 1.14282, 33.77
86713.258, 16:43:28,-0.00122, 0.01929, 1.15283, 33.82
86723.266, 16:43:38,-0.00024, 0.01685, 1.15967, 33.87
86733.266, 16:43:48,0.00659, 0.02393, 1.15161, 33.87
86743.266, 16:43:58,0.00024, 0.02246, 1.16040, 33.91
86753.266, 16:44:8,0.00171, 0.02148, 1.15967, 33.96
86763.266, 16:44:18,0.00391, 0.01343, 1.15527, 33.87
86773.273, 16:44:28,0.00220, 0.01318, 1.14771, 33.87
86783.273, 16:44:38,0.00269, 0.01929, 1.15527, 33.87
86793.281, 16:44:48,-0.00195, 0.02173, 1.15552, 33.91
86803.281, 16:44:58,-0.00073, 0.01343, 1.15942, 33.91
86813.281, 16:45:8,0.00171, 0.01953, 1.16113, 33.91
86823.281, 16:45:18,0.00171, 0.01660, 1.14893, 33.91
86833.281, 16:45:28,0.00122, 0.02002, 1.14697, 34.01
86843.289, 16:45:38,0.00415, 0.01660, 1.14258, 33.87
86853.289, 16:45:48,0.00586, 0.01782, 1.15723, 33.91
86863.289, 16:45:58,0.00757, 0.01953, 1.15771, 33.96
86873.289, 16:46:8,-0.00732, 0.02148, 1.14771, 33.87
86883.289, 16:46:18,0.00464, 0.01050, 1.16211, 33.91
86893.297, 16:46:28,0.00586, 0.01294, 1.15234, 34.01
86903.297, 16:46:38,-0.00073, 0.01367, 1.15869, 34.01
86913.305, 16:46:48,-0.00024, 0.01489, 1.15405, 33.96
86923.305, 16:46:58,0.00220, 0.01733, 1.14624, 33.96
86933.305, 16:47:8,0.00464, 0.01978, 1.15259, 33.91
86943.305, 16:47:18,0.00293, 0.01953, 1.15527, 33.87
86953.305, 16:47:28,-0.00781, 0.01978, 1.15698, 33.87
86963.312, 16:47:38,0.00708, 0.01904, 1.15088, 33.82
86973.312, 16:47:48,0.00293, 0.01367, 1.15771, 33.91
86983.312, 16:47:58,0.00513, 0.01343, 1.15918, 33.91
86993.312, 16:48:8,0.00269, 0.01953, 1.15698, 33.91
87003.312, 16:48:18,0.00171, 0.02124, 1.15308, 33.77
87013.320, 16:48:28,0.00562, 0.01855, 1.14282, 33.82
87023.320, 16:48:38,0.00269, 0.02002, 1.15527, 33.82
87033.320, 16:48:48,0.00415, 0.01367, 1.15503, 33.77
87043.328, 16:48:58,0.00391, 0.01392, 1.16748, 33.82
87053.328, 16:49:8,0.00366, 0.01953, 1.15430, 33.77
87063.328, 16:49:18,0.01172, 0.02173, 1.14648, 33.87
87073.328, 16:49:28,-0.00171, 0.01514, 1.15259, 33.87
87083.328, 16:49:38,0.00000, 0.02075, 1.14917, 33.77
87093.336, 16:49:48,0.00513, 0.01855, 1.15625, 33.82
87103.336, 16:49:58,0.00049, 0.01904, 1.15771, 33.82
87113.336, 16:50:8,0.00415, 0.01245, 1.15381, 33.82
87123.336, 16:50:18,-0.00684, 0.02002, 1.15063, 33.82
87133.336, 16:50:28,0.00293, 0.01660, 1.15308, 33.72
87143.344, 16:50:38,0.00024, 0.02466, 1.15137, 33.82
87153.344, 16:50:48,-0.00293, 0.01636, 1.15430, 33.82
87163.352, 16:50:58,0.00317, 0.01392, 1.16016, 33.72
87173.352, 16:51:8,0.00415, 0.01880, 1.14331, 33.63
87183.352, 16:51:18,0.00171, 0.01660, 1.16333, 33.72
87193.352, 16:51:28,-0.00708, 0.02197, 1.14746, 33.72
87203.352, 16:51:38,0.00269, 0.01294, 1.14917, 33.72
87213.359, 16:51:48,0.00317, 0.02051, 1.15552, 33.68
87223.359, 16:51:58,0.00073, 0.01489, 1.14795, 33.54
87233.359, 16:52:8,0.00732, 0.02051, 1.15723, 33.58
87243.359, 16:52:18,-0.00244, 0.01123, 1.15186, 33.68
87253.359, 16:52:28,0.00537, 0.01807, 1.15503, 33.58
87263.367, 16:52:38,0.00000, 0.02222, 1.15991, 33.54
87273.367, 16:52:48,-0.00122, 0.02124, 1.15405, 33.58
87283.367, 16:52:58,-0.00171, 0.02246, 1.15210, 33.63
87293.375, 16:53:8,0.00122, 0.01782, 1.14062, 33.58
87303.375, 16:53:18,-0.00049, 0.02490, 1.14771, 33.49
87313.375, 16:53:28,0.00342, 0.02002, 1.15137, 33.54
87323.375, 16:53:38,0.01245, 0.01318, 1.14673, 33.44
87333.375, 16:53:48,-0.00171, 0.01318, 1.15405, 33.54
87343.383, 16:53:58,-0.00366, 0.02173, 1.15161, 33.54
87353.383, 16:54:8,-0.00098, 0.01392, 1.16138, 33.54
87363.383, 16:54:18,0.00220, 0.02075, 1.15308, 33.58
87373.383, 16:54:28,0.00537, 0.01782, 1.16699, 33.54
87383.391, 16:54:38,0.00220, 0.02002, 1.14893, 33.58
87393.391, 16:54:48,-0.00024, 0.02124, 1.15796, 33.44
87403.391, 16:54:58,0.00781, 0.02197, 1.15991, 33.49
87413.391, 16:55:8,0.00537, 0.01392, 1.16309, 33.58
