quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.57
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.82	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.58
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.81	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.59
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.60
quat	0.80	0.02	-0.02	-0.61
quat	0.80	0.02	-0.02	-0.61
quat	0.80	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.61
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.79	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.62
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.78	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.63
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.02	-0.02	-0.64
quat	0.77	0.03	-0.02	-0.64
quat	0.77	0.03	-0.02	-0.64
quat	0.77	0.04	-0.02	-0.64
quat	0.77	0.04	-0.01	-0.63
quat	0.78	0.04	-0.01	-0.63
quat	0.78	0.04	-0.01	-0.62
quat	0.78	0.05	-0.02	-0.62
quat	0.78	0.05	-0.02	-0.62
quat	0.78	0.05	-0.02	-0.62
quat	0.78	0.06	-0.03	-0.62
quat	0.78	0.06	-0.03	-0.62
quat	0.78	0.07	-0.03	-0.62
quat	0.78	0.07	-0.03	-0.62
quat	0.79	0.07	-0.03	-0.61
quat	0.78	0.07	-0.03	-0.62
quat	0.78	0.08	-0.03	-0.62
quat	0.78	0.08	-0.03	-0.62
quat	0.78	0.08	-0.03	-0.62
quat	0.78	0.09	-0.04	-0.62
quat	0.78	0.09	-0.04	-0.62
quat	0.77	0.09	-0.04	-0.63
quat	0.77	0.09	-0.04	-0.63
quat	0.77	0.09	-0.04	-0.63
quat	0.77	0.09	-0.04	-0.64
quat	0.76	0.09	-0.04	-0.64
quat	0.76	0.09	-0.04	-0.64
quat	0.76	0.09	-0.04	-0.64
quat	0.76	0.09	-0.05	-0.65
quat	0.76	0.09	-0.05	-0.65
quat	0.75	0.09	-0.05	-0.65
quat	0.75	0.09	-0.05	-0.65
quat	0.75	0.09	-0.05	-0.65
quat	0.75	0.09	-0.05	-0.65
quat	0.75	0.09	-0.05	-0.65
quat	0.75	0.09	-0.06	-0.65
quat	0.75	0.08	-0.06	-0.65
quat	0.75	0.08	-0.06	-0.65
quat	0.75	0.07	-0.06	-0.65
quat	0.75	0.07	-0.05	-0.65
quat	0.75	0.07	-0.05	-0.65
quat	0.75	0.07	-0.06	-0.65
quat	0.75	0.06	-0.06	-0.66
quat	0.75	0.06	-0.06	-0.66
quat	0.75	0.06	-0.07	-0.66
quat	0.75	0.05	-0.07	-0.66
quat	0.74	0.05	-0.07	-0.66
quat	0.74	0.05	-0.07	-0.66
quat	0.74	0.06	-0.07	-0.66
quat	0.74	0.05	-0.07	-0.67
quat	0.74	0.05	-0.07	-0.67
quat	0.74	0.05	-0.08	-0.67
quat	0.74	0.05	-0.08	-0.67
quat	0.74	0.05	-0.08	-0.67
quat	0.74	0.05	-0.08	-0.67
quat	0.74	0.05	-0.08	-0.67
quat	0.74	0.05	-0.07	-0.67
quat	0.73	0.05	-0.07	-0.67
quat	0.73	0.05	-0.07	-0.67
quat	0.73	0.05	-0.07	-0.67
quat	0.73	0.05	-0.07	-0.67
quat	0.73	0.04	-0.07	-0.67
quat	0.73	0.04	-0.07	-0.67
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.05	-0.07	-0.68
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.04	-0.07	-0.68
quat	0.73	0.03	-0.07	-0.68
quat	0.73	0.03	-0.07	-0.68
quat	0.73	0.03	-0.08	-0.68
quat	0.73	0.03	-0.08	-0.68
quat	0.73	0.03	-0.08	-0.68
quat	0.73	0.02	-0.08	-0.68
quat	0.73	0.02	-0.08	-0.68
quat	0.73	0.02	-0.08	-0.68
quat	0.73	0.01	-0.09	-0.68
quat	0.73	0.01	-0.09	-0.68
quat	0.73	0.01	-0.09	-0.68
quat	0.73	0.00	-0.09	-0.68
quat	0.73	-0.00	-0.09	-0.68
quat	0.73	-0.00	-0.10	-0.68
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.10	-0.67
quat	0.73	-0.01	-0.09	-0.67
quat	0.73	-0.01	-0.09	-0.67
quat	0.73	-0.01	-0.09	-0.67
quat	0.73	-0.01	-0.09	-0.67
quat	0.73	-0.00	-0.09	-0.67
