ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.98	-0.62
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.98	-0.62
ypr	80.62	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.62	3.99	-0.61
ypr	80.62	3.99	-0.61
ypr	80.62	3.99	-0.61
ypr	80.62	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.98	-0.62
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	3.99	-0.61
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	3.99	-0.61
ypr	80.61	4.00	-0.61
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	3.99	-0.61
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.61	4.00	-0.60
ypr	80.60	4.01	-0.56
ypr	80.60	4.05	-0.47
ypr	80.54	4.05	-0.44
ypr	80.34	4.03	-0.44
ypr	80.05	4.01	-0.46
ypr	79.74	4.00	-0.47
ypr	79.43	3.94	-0.54
ypr	79.14	3.84	-0.57
ypr	78.95	3.77	-0.54
ypr	78.89	3.58	-0.41
ypr	79.00	3.22	-0.24
ypr	79.32	2.71	-0.10
ypr	79.45	1.83	-0.12
ypr	79.35	1.04	-0.22
ypr	79.30	0.16	-0.19
ypr	79.20	-0.68	-0.05
ypr	79.29	-1.33	0.28
ypr	79.65	-1.79	0.84
ypr	80.37	-2.02	1.72
ypr	81.47	-2.13	2.85
ypr	82.77	-2.30	4.12
ypr	84.19	-2.57	5.44
ypr	85.70	-2.88	6.65
ypr	86.98	-3.11	7.70
ypr	87.73	-3.43	8.49
ypr	88.14	-4.05	8.90
ypr	88.60	-4.79	9.20
ypr	89.40	-5.64	9.37
ypr	90.35	-6.52	9.40
ypr	91.13	-6.57	9.12
ypr	91.46	-6.65	8.45
ypr	91.42	-6.59	7.56
ypr	91.29	-6.47	6.59
ypr	91.32	-6.29	5.72
ypr	91.59	-6.04	5.08
ypr	91.97	-5.75	4.68
ypr	92.31	-5.45	4.47
ypr	92.54	-5.25	4.38
ypr	92.72	-5.13	4.41
ypr	92.99	-4.82	4.63
ypr	93.39	-4.41	5.04
ypr	93.81	-4.10	5.64
ypr	94.35	-3.89	6.38
ypr	95.04	-3.80	7.07
ypr	95.67	-3.76	7.54
ypr	95.83	-3.58	7.81
ypr	95.42	-3.32	8.02
ypr	94.99	-3.41	8.14
ypr	95.12	-3.64	8.44
ypr	95.99	-4.01	8.98
ypr	97.28	-4.45	9.57
ypr	98.45	-4.77	10.00
ypr	99.00	-5.00	10.09
ypr	98.96	-4.99	9.87
ypr	98.63	-4.67	9.46
ypr	98.23	-4.04	8.91
ypr	97.71	-3.45	8.38
ypr	97.26	-2.98	7.97
ypr	97.09	-2.48	7.78
ypr	97.11	-1.96	7.81
ypr	97.14	-1.57	8.00
ypr	97.12	-1.23	8.27
ypr	97.08	-0.99	8.60
ypr	97.12	-0.94	8.95
ypr	97.36	-0.92	9.24
ypr	97.60	-0.88	9.51
ypr	97.70	-0.81	9.80
ypr	97.76	-0.72	10.10
ypr	97.89	-0.67	10.45
ypr	98.21	-0.66	10.84
ypr	98.68	-0.56	11.17
ypr	99.03	-0.29	11.35
ypr	98.96	0.14	11.36
ypr	98.55	0.56	11.22
ypr	98.27	0.95	11.05
ypr	98.34	1.22	10.94
ypr	98.65	1.32	10.83
ypr	98.95	1.29	10.63
ypr	99.02	1.09	10.23
ypr	98.90	0.83	9.62
ypr	98.71	0.58	8.95
ypr	98.61	0.34	8.28
ypr	98.59	0.26	7.70
ypr	98.54	0.28	7.27
ypr	98.45	0.39	7.06
ypr	98.49	0.65	7.12
ypr	98.75	1.05	7.35
ypr	99.01	1.55	7.59
ypr	98.95	2.07	7.63
ypr	98.48	2.61	7.44
ypr	97.86	3.09	7.12
ypr	97.45	3.51	6.85
ypr	97.36	3.84	6.69
ypr	97.41	4.01	6.54
ypr	97.35	4.03	6.24
ypr	97.03	3.97	5.73
ypr	96.55	3.82	5.09
ypr	96.16	3.59	4.47
ypr	95.98	3.33	4.06
ypr	96.00	3.12	3.89
ypr	96.08	2.88	3.94
ypr	96.22	2.68	4.13
ypr	96.38	2.61	4.37
ypr	96.29	2.73	4.54
ypr	95.79	3.14	4.76
ypr	95.38	3.68	5.06
ypr	95.32	4.24	5.37
ypr	95.57	4.78	5.77
ypr	95.70	5.23	6.01
ypr	95.42	5.52	5.93
ypr	94.90	5.71	5.53
ypr	94.40	5.77	5.00
ypr	94.08	5.68	4.53
ypr	94.01	5.50	4.22
ypr	94.13	5.23	4.04
ypr	94.31	4.89	3.94
ypr	94.44	4.50	3.88
ypr	94.56	4.08	3.84
ypr	94.71	3.64	3.81
ypr	94.88	3.21	3.76
ypr	95.03	2.86	3.69
ypr	95.06	2.60	3.59
ypr	94.89	2.51	3.54
ypr	94.64	2.58	3.53
ypr	94.62	2.79	3.68
ypr	94.82	3.13	3.99
ypr	94.97	3.50	4.32
ypr	94.89	3.86	4.50
ypr	94.60	4.17	4.51
ypr	94.32	4.47	4.42
ypr	94.18	4.75	4.31
ypr	94.11	4.93	4.17
ypr	94.04	4.99	4.01
ypr	93.94	4.92	3.79
ypr	93.85	4.72	3.55
ypr	93.85	4.46	3.37
ypr	93.97	4.16	3.27
ypr	94.18	3.82	3.24
ypr	94.38	3.47	3.23
ypr	94.34	3.31	3.26
ypr	94.22	3.33	3.47
ypr	94.21	3.41	3.69
ypr	94.38	3.60	3.96
ypr	94.54	3.83	4.21
ypr	94.48	3.96	4.28
ypr	94.24	4.02	4.19
ypr	94.03	4.04	4.05
ypr	93.99	4.06	3.94
ypr	94.07	4.04	3.87
ypr	94.16	3.96	3.77
ypr	94.18	3.82	3.62
ypr	94.16	3.68	3.42
ypr	94.14	3.55	3.27
ypr	94.18	3.47	3.19
ypr	94.28	3.44	3.22
ypr	94.39	3.47	3.31
ypr	94.20	3.56	3.31
ypr	93.80	3.81	3.24
ypr	93.59	4.16	3.23
ypr	93.63	4.53	3.27
ypr	93.75	4.80	3.33
ypr	93.68	4.93	3.26
ypr	93.50	4.94	3.16
ypr	93.33	4.88	3.07
ypr	93.34	4.82	2.98
ypr	93.39	4.81	2.97
ypr	93.42	4.77	2.95
ypr	93.42	4.74	2.88
ypr	93.43	4.74	2.84
ypr	93.42	4.71	2.82
ypr	93.41	4.73	2.81
ypr	93.41	4.74	2.81
ypr	93.42	4.70	2.80
ypr	93.43	4.62	2.78
ypr	93.47	4.54	2.77
ypr	93.50	4.51	2.74
ypr	93.54	4.49	2.72
ypr	93.61	4.51	2.69
ypr	93.70	4.55	2.66
ypr	93.78	4.57	2.63
ypr	93.83	4.55	2.56
ypr	93.83	4.54	2.48
ypr	93.79	4.52	2.38
ypr	93.71	4.54	2.26
ypr	93.66	4.56	2.13
ypr	93.62	4.54	1.99
ypr	93.60	4.51	1.87
ypr	93.61	4.51	1.77
ypr	93.63	4.51	1.68
ypr	93.63	4.52	1.60
ypr	93.63	4.54	1.55
ypr	93.60	4.56	1.50
ypr	93.55	4.62	1.42
ypr	93.50	4.72	1.33
ypr	93.45	4.85	1.23
ypr	93.42	4.96	1.16
ypr	93.38	5.01	1.09
ypr	93.31	5.03	1.01
ypr	93.24	5.07	0.92
ypr	93.19	5.12	0.84
ypr	93.16	5.22	0.80
ypr	93.12	5.33	0.78
ypr	93.09	5.40	0.79
ypr	93.06	5.46	0.81
ypr	93.07	5.50	0.83
ypr	93.07	5.48	0.84
ypr	93.05	5.40	0.82
ypr	93.00	5.24	0.80
ypr	92.98	5.00	0.81
ypr	92.93	4.64	0.83
ypr	92.90	4.21	0.88
ypr	92.91	3.73	0.96
ypr	92.93	3.17	1.07
ypr	92.99	2.49	1.21
ypr	93.07	1.65	1.35
ypr	93.10	0.61	1.49
ypr	93.05	-0.74	1.62
ypr	92.90	-2.35	1.71
ypr	92.71	-4.08	1.77
ypr	92.59	-5.65	1.88
ypr	92.68	-6.94	2.09
ypr	92.90	-8.21	2.35
ypr	93.08	-9.72	2.66
ypr	93.17	-11.44	2.97
ypr	93.22	-13.26	3.21
ypr	93.31	-15.13	3.35
ypr	93.38	-16.94	3.46
ypr	93.47	-18.75	3.51
ypr	93.63	-20.60	3.50
ypr	93.86	-22.41	3.45
ypr	94.15	-24.15	3.33
ypr	94.47	-25.84	3.22
ypr	94.83	-27.38	3.15
ypr	95.23	-28.59	3.10
ypr	95.64	-29.53	3.06
ypr	95.99	-30.36	3.02
ypr	96.29	-31.15	2.97
ypr	96.54	-31.82	2.98
ypr	96.74	-32.43	3.02
ypr	96.82	-32.88	3.10
ypr	96.86	-32.95	3.20
ypr	96.90	-32.70	3.29
ypr	96.86	-32.22	3.41
ypr	96.80	-31.47	3.48
ypr	96.76	-30.50	3.57
ypr	96.64	-29.31	3.72
ypr	96.47	-27.91	3.92
ypr	96.27	-26.32	4.17
ypr	96.06	-24.69	4.41
ypr	95.79	-23.05	4.62
ypr	95.47	-21.32	4.79
ypr	95.13	-19.32	4.97
ypr	94.74	-17.12	5.17
ypr	94.29	-14.81	5.35
ypr	93.81	-12.44	5.51
ypr	93.37	-10.02	5.66
ypr	92.98	-7.72	5.77
ypr	92.56	-5.54	5.84
ypr	92.14	-3.45	5.83
ypr	91.68	-1.49	5.76
ypr	91.18	0.56	5.58
ypr	90.73	2.73	5.33
ypr	90.23	4.86	4.97
ypr	89.63	6.96	4.44
ypr	88.99	9.09	3.80
ypr	88.35	11.12	3.12
ypr	87.79	12.89	2.52
ypr	87.32	14.47	2.04
ypr	86.98	15.90	1.73
ypr	86.72	16.98	1.56
ypr	86.56	17.51	1.53
ypr	86.40	17.62	1.57
ypr	86.19	17.33	1.61
ypr	85.96	16.60	1.63
ypr	85.77	15.54	1.64
ypr	85.72	14.29	1.71
ypr	85.79	12.84	1.81
ypr	85.95	11.07	1.92
ypr	86.17	8.90	2.06
ypr	86.39	6.49	2.20
ypr	86.67	3.78	2.26
ypr	86.97	0.82	2.27
ypr	87.34	-2.10	2.26
ypr	87.76	-4.94	2.21
ypr	88.25	-7.91	2.16
ypr	88.80	-11.00	2.11
ypr	89.39	-14.11	2.04
ypr	90.01	-17.08	1.96
ypr	90.72	-19.68	1.86
ypr	91.53	-21.97	1.75
ypr	92.29	-24.06	1.64
ypr	93.02	-26.00	1.49
ypr	93.67	-27.91	1.31
ypr	94.22	-29.75	1.10
ypr	94.69	-31.12	0.90
ypr	95.10	-31.99	0.78
ypr	95.45	-32.58	0.67
ypr	95.69	-32.97	0.62
ypr	95.86	-33.11	0.65
ypr	95.92	-33.07	0.76
ypr	95.90	-32.88	0.92
ypr	95.73	-32.28	1.20
ypr	95.48	-31.14	1.58
ypr	95.21	-29.63	2.02
ypr	94.87	-27.73	2.60
ypr	94.39	-25.22	3.37
ypr	93.83	-22.13	4.24
ypr	93.28	-18.64	5.10
ypr	92.87	-15.17	5.76
ypr	92.64	-12.12	6.31
ypr	92.43	-9.68	6.75
ypr	92.12	-7.71	7.10
ypr	91.78	-6.00	7.35
ypr	91.52	-4.51	7.55
ypr	91.34	-3.34	7.68
ypr	91.19	-2.56	7.79
ypr	91.05	-2.07	7.86
ypr	90.96	-1.81	7.87
ypr	90.87	-1.76	7.83
ypr	90.77	-1.89	7.77
ypr	90.68	-2.07	7.71
ypr	90.68	-2.30	7.70
ypr	90.76	-2.66	7.77
ypr	90.86	-3.10	7.92
ypr	91.00	-3.62	8.18
ypr	91.16	-4.23	8.59
ypr	91.32	-4.90	9.16
ypr	91.46	-5.56	9.90
ypr	91.57	-6.20	10.86
ypr	91.66	-6.83	12.09
ypr	91.73	-7.48	13.55
ypr	91.77	-8.07	15.24
ypr	91.68	-8.58	17.17
ypr	91.58	-8.99	19.35
ypr	91.53	-9.41	21.65
ypr	91.48	-9.36	23.54
ypr	90.57	-8.42	24.54
ypr	89.77	-7.68	25.90
ypr	89.69	-7.56	27.85
ypr	89.60	-7.51	29.84
ypr	89.22	-7.20	31.39
ypr	88.67	-6.80	32.70
ypr	88.30	-6.50	33.94
ypr	87.90	-6.26	35.08
ypr	87.48	-5.91	35.95
ypr	86.92	-5.35	36.51
ypr	86.52	-4.88	36.83
ypr	86.21	-4.64	37.10
ypr	85.93	-4.57	37.24
ypr	85.74	-4.55	37.17
ypr	85.69	-4.61	36.91
ypr	85.84	-4.74	36.41
ypr	85.92	-4.74	35.59
ypr	85.90	-4.53	34.33
ypr	86.01	-4.24	32.74
ypr	86.27	-3.98	30.97
ypr	86.56	-3.79	29.08
ypr	86.78	-3.57	27.02
ypr	86.98	-3.37	24.79
ypr	87.16	-3.15	22.48
ypr	87.30	-2.87	20.13
ypr	87.33	-2.50	17.69
ypr	87.29	-2.09	15.21
ypr	87.26	-1.69	12.67
ypr	87.14	-1.29	10.08
ypr	86.98	-0.91	7.47
ypr	86.80	-0.53	4.77
ypr	86.60	-0.16	2.10
ypr	86.41	0.29	-0.53
ypr	86.21	0.69	-3.11
ypr	86.08	1.03	-5.54
ypr	86.08	1.28	-7.63
ypr	86.16	1.64	-9.55
ypr	86.05	1.97	-11.54
ypr	86.01	2.16	-13.29
ypr	85.97	2.34	-14.87
ypr	85.92	2.53	-16.28
ypr	85.93	2.71	-17.39
ypr	86.00	2.85	-18.26
ypr	85.98	2.87	-19.05
ypr	85.83	2.86	-19.69
ypr	85.59	2.91	-20.07
ypr	85.39	2.96	-20.09
ypr	85.26	2.97	-19.73
ypr	85.23	2.83	-18.98
ypr	85.23	2.53	-17.98
ypr	85.27	2.17	-16.57
ypr	85.39	1.86	-14.65
ypr	85.56	1.55	-12.47
ypr	85.67	1.27	-10.19
ypr	85.73	0.92	-7.88
ypr	85.77	0.53	-5.46
ypr	85.79	0.19	-2.99
ypr	85.76	-0.04	-0.49
ypr	85.71	-0.12	2.10
ypr	85.69	-0.17	4.71
ypr	85.64	-0.23	7.24
ypr	85.64	-0.34	9.76
ypr	85.69	-0.54	12.26
ypr	85.65	-0.73	14.55
ypr	85.48	-0.78	16.64
ypr	85.32	-0.81	18.75
ypr	85.12	-0.80	20.76
ypr	84.84	-0.75	22.59
ypr	84.60	-0.77	24.25
ypr	84.47	-0.84	25.64
ypr	84.36	-0.89	26.77
ypr	84.31	-0.92	27.55
ypr	84.25	-0.93	27.99
ypr	84.14	-0.95	28.13
ypr	84.09	-1.08	28.00
ypr	84.08	-1.26	27.60
ypr	84.07	-1.40	26.91
ypr	84.06	-1.54	25.93
ypr	84.08	-1.68	24.72
ypr	84.06	-1.76	23.27
ypr	83.94	-1.79	21.57
ypr	83.75	-1.77	19.66
ypr	83.57	-1.75	17.69
ypr	83.50	-1.75	15.78
ypr	83.53	-1.77	13.93
ypr	83.51	-1.83	12.20
ypr	83.48	-1.86	10.57
ypr	83.42	-1.82	9.02
ypr	83.34	-1.67	7.64
ypr	83.23	-1.51	6.58
ypr	83.37	-1.28	5.95
ypr	83.52	-1.10	5.37
ypr	83.44	-1.02	4.76
ypr	83.27	-0.95	4.16
ypr	83.12	-0.76	3.72
ypr	83.04	-0.47	3.40
ypr	82.98	-0.14	3.17
ypr	82.76	0.11	3.12
ypr	82.57	0.14	3.06
ypr	82.34	0.11	2.90
ypr	82.07	-0.09	2.62
ypr	81.78	-0.59	2.35
ypr	81.42	-1.26	2.09
ypr	81.09	-1.76	1.87
ypr	80.96	-2.11	1.77
ypr	80.94	-2.46	1.80
ypr	80.95	-2.85	1.86
ypr	81.05	-3.21	1.95
ypr	81.29	-3.43	2.14
ypr	81.69	-3.51	2.40
ypr	82.01	-3.62	2.63
ypr	82.06	-3.82	2.69
ypr	82.08	-4.02	2.56
ypr	82.11	-4.19	2.34
ypr	82.04	-4.24	2.09
ypr	81.92	-4.10	1.83
ypr	81.69	-3.76	1.55
ypr	81.49	-3.35	1.24
ypr	81.39	-2.96	0.86
ypr	81.31	-2.57	0.35
ypr	81.15	-2.27	-0.26
ypr	80.86	-1.94	-0.95
ypr	80.51	-1.55	-1.58
ypr	80.06	-1.32	-2.14
ypr	79.56	-1.33	-2.65
ypr	79.12	-1.23	-3.18
ypr	78.86	-0.93	-3.69
ypr	78.73	-0.64	-4.18
ypr	78.64	-0.43	-4.66
ypr	78.55	-0.21	-5.16
ypr	78.40	0.04	-5.65
ypr	78.23	0.21	-6.08
ypr	78.05	0.19	-6.50
ypr	77.84	0.23	-7.03
ypr	77.35	0.54	-7.76
ypr	76.87	0.83	-8.61
ypr	76.22	1.16	-9.49
ypr	75.50	1.37	-10.32
ypr	75.25	1.86	-10.46
ypr	75.49	2.22	-10.43
ypr	76.54	3.54	-9.77
ypr	78.54	4.17	-7.83
ypr	81.20	4.35	-5.14
ypr	82.96	4.44	-3.63
ypr	83.41	4.52	-3.26
ypr	83.33	4.51	-3.29
ypr	83.08	4.51	-3.35
ypr	82.61	4.50	-3.40
ypr	81.81	4.48	-3.40
ypr	80.65	4.43	-3.36
ypr	79.35	4.38	-3.27
ypr	78.90	4.33	-2.94
ypr	78.56	4.53	-2.42
ypr	77.78	4.72	-2.13
ypr	76.78	4.74	-2.08
ypr	75.58	4.68	-2.13
ypr	74.26	4.63	-2.21
ypr	72.84	4.52	-2.28
