1930.187, 10:55:31,0.04736, -0.04028, 1.13892, 27.70
1931.424, 10:55:32,0.06128, -0.02686, 1.14941, 27.80
1932.426, 10:55:33,0.05444, -0.02783, 1.15259, 27.84
1933.427, 10:55:34,0.06299, -0.03394, 1.14746, 27.75
1934.429, 10:55:35,0.05493, -0.03027, 1.15820, 27.80
1935.430, 10:55:36,0.05103, -0.03101, 1.13965, 27.84
1936.432, 10:55:37,0.05249, -0.03198, 1.14624, 27.70
1937.434, 10:55:38,0.05371, -0.03052, 1.14136, 27.80
1938.435, 10:55:39,0.05640, -0.03394, 1.15308, 27.70
1939.437, 10:55:40,0.05542, -0.02954, 1.15405, 27.84
1940.438, 10:55:41,0.05444, -0.02710, 1.15137, 27.75
1941.440, 10:55:42,0.05005, -0.02905, 1.14429, 27.75
1942.442, 10:55:43,0.05298, -0.03369, 1.15283, 27.84
1943.443, 10:55:44,0.05884, -0.03345, 1.15820, 27.89
1944.445, 10:55:45,0.05591, -0.03418, 1.14429, 27.75
1945.446, 10:55:46,0.05786, -0.03223, 1.14941, 27.80
1946.448, 10:55:47,0.05591, -0.03149, 1.14941, 27.80
1947.450, 10:55:48,0.05518, -0.02954, 1.14917, 27.75
1948.451, 10:55:49,0.05981, -0.02637, 1.15137, 27.84
1949.453, 10:55:50,0.05444, -0.03540, 1.14746, 27.84
1950.454, 10:55:51,0.06079, -0.03198, 1.14575, 27.75
1951.456, 10:55:52,0.05396, -0.03735, 1.14819, 27.75
1952.457, 10:55:53,0.05371, -0.02710, 1.14136, 27.80
1953.459, 10:55:54,0.05103, -0.03467, 1.14722, 27.70
1954.461, 10:55:55,0.05835, -0.02856, 1.15088, 27.75
1955.462, 10:55:56,0.06128, -0.02368, 1.15576, 27.65
1956.464, 10:55:57,0.04956, -0.03149, 1.14478, 27.65
1957.465, 10:55:58,0.05786, -0.03003, 1.14673, 27.80
1958.467, 10:55:59,0.05591, -0.02954, 1.15454, 27.89
1959.469, 10:56:0,0.06177, -0.03125, 1.14526, 27.84
1960.470, 10:56:1,0.05591, -0.03418, 1.15210, 27.89
1961.472, 10:56:2,0.05518, -0.02954, 1.14941, 27.70
1962.473, 10:56:3,0.06006, -0.02856, 1.15234, 27.80
1963.475, 10:56:4,0.05444, -0.02856, 1.15674, 27.84
1964.477, 10:56:5,0.05933, -0.03418, 1.15039, 27.70
1965.478, 10:56:6,0.05640, -0.02759, 1.14868, 27.70
1966.480, 10:56:7,0.05688, -0.02637, 1.15112, 27.80
1967.481, 10:56:8,0.04956, -0.03076, 1.15405, 27.80
1968.483, 10:56:9,0.06348, -0.03540, 1.15137, 27.75
1969.484, 10:56:10,0.05347, -0.03003, 1.15137, 27.70
1970.486, 10:56:11,0.05078, -0.03271, 1.14819, 27.80
1971.488, 10:56:12,0.06348, -0.03271, 1.15234, 27.65
1972.489, 10:56:13,0.04980, -0.03442, 1.14355, 27.70
1973.491, 10:56:14,0.05249, -0.03516, 1.14771, 27.75
1974.492, 10:56:15,0.05127, -0.02783, 1.15601, 27.84
1975.494, 10:56:16,0.05664, -0.03198, 1.15479, 27.75
1976.496, 10:56:17,0.04761, -0.02661, 1.15381, 27.75
1977.497, 10:56:18,0.05054, -0.02783, 1.14697, 27.70
1978.499, 10:56:19,0.05469, -0.02905, 1.13770, 27.65
1979.500, 10:56:20,0.05371, -0.03418, 1.15112, 27.80
1980.502, 10:56:21,0.04907, -0.02979, 1.15698, 27.80
1981.504, 10:56:22,0.05835, -0.02954, 1.14062, 27.80
1982.505, 10:56:23,0.05859, -0.03296, 1.15503, 27.80
1983.507, 10:56:24,0.05176, -0.03345, 1.14819, 27.80
1984.508, 10:56:25,0.05591, -0.03564, 1.14502, 27.80
1985.510, 10:56:26,0.05176, -0.03662, 1.14966, 27.70
1986.512, 10:56:27,0.04810, -0.03174, 1.14941, 27.75
1987.513, 10:56:28,0.05640, -0.03149, 1.14966, 27.75
1988.515, 10:56:29,0.05396, -0.02930, 1.14380, 27.70
1989.516, 10:56:30,0.04834, -0.03369, 1.15576, 27.70
1990.518, 10:56:31,0.05542, -0.03101, 1.15112, 27.75
1991.519, 10:56:32,0.05908, -0.02734, 1.15112, 27.70
1992.521, 10:56:33,0.06079, -0.03125, 1.14575, 27.75
1993.523, 10:56:34,0.05566, -0.03052, 1.14209, 27.75
1994.524, 10:56:35,0.05493, -0.03711, 1.14185, 27.65
1995.526, 10:56:36,0.05640, -0.03003, 1.14819, 27.70
1996.527, 10:56:37,0.05664, -0.03125, 1.14575, 27.75
1997.529, 10:56:38,0.05249, -0.02612, 1.15234, 27.65
1998.531, 10:56:39,0.05566, -0.03174, 1.15308, 27.70
1999.532, 10:56:40,0.05933, -0.03149, 1.14600, 27.70
2000.534, 10:56:41,0.05981, -0.03101, 1.13989, 27.80
2001.535, 10:56:42,0.05200, -0.03345, 1.15405, 27.70
2002.537, 10:56:43,0.06079, -0.03125, 1.14478, 27.65
2003.539, 10:56:44,0.05298, -0.03076, 1.15112, 27.75
2004.540, 10:56:45,0.05811, -0.03687, 1.15747, 27.84
2005.542, 10:56:46,0.05273, -0.03857, 1.14233, 27.75
2006.543, 10:56:47,0.05566, -0.03198, 1.14966, 27.65
2007.545, 10:56:48,0.05396, -0.03516, 1.14233, 27.70
2008.546, 10:56:49,0.06055, -0.03491, 1.15186, 27.75
2009.548, 10:56:50,0.05444, -0.03345, 1.14453, 27.75
2010.550, 10:56:51,0.05225, -0.03345, 1.14819, 27.75
2011.551, 10:56:52,0.06055, -0.03027, 1.14893, 27.75
2012.553, 10:56:53,0.05249, -0.02832, 1.14746, 27.75
2013.554, 10:56:54,0.05322, -0.03442, 1.14526, 27.70
2014.556, 10:56:55,0.05713, -0.03223, 1.14990, 27.80
2015.558, 10:56:56,0.05371, -0.03394, 1.14136, 27.65
2016.559, 10:56:57,0.05493, -0.03418, 1.15845, 27.75
2017.561, 10:56:58,0.05322, -0.03125, 1.14624, 27.65
2018.562, 10:56:59,0.05371, -0.02734, 1.14160, 27.70
2019.564, 10:57:0,0.06177, -0.03540, 1.14990, 27.65
2020.566, 10:57:1,0.05981, -0.02661, 1.14648, 27.80
2021.567, 10:57:2,0.05835, -0.03320, 1.14258, 27.75
2022.569, 10:57:3,0.05493, -0.02930, 1.15259, 27.84
2023.570, 10:57:4,0.05859, -0.02368, 1.13477, 27.70
2024.572, 10:57:5,0.06079, -0.03662, 1.14648, 27.75
2025.573, 10:57:6,0.05371, -0.03369, 1.14673, 27.75
2026.575, 10:57:7,0.06201, -0.03369, 1.15283, 27.75
2027.577, 10:57:8,0.04785, -0.03052, 1.14331, 27.84
2028.578, 10:57:9,0.05688, -0.02271, 1.15283, 27.61
2029.580, 10:57:10,0.06104, -0.03027, 1.15454, 27.65
2030.581, 10:57:11,0.05493, -0.02734, 1.15063, 27.75
2031.583, 10:57:12,0.05664, -0.03027, 1.14355, 27.75
2032.585, 10:57:13,0.05225, -0.03369, 1.14575, 27.75
2033.586, 10:57:14,0.05933, -0.03833, 1.14038, 27.75
2034.588, 10:57:15,0.05884, -0.03003, 1.14160, 27.75
2035.589, 10:57:16,0.05566, -0.03540, 1.15234, 27.80
2036.591, 10:57:17,0.05493, -0.03442, 1.15796, 27.80
2037.593, 10:57:18,0.05566, -0.02808, 1.14185, 27.75
2038.594, 10:57:19,0.04980, -0.03125, 1.14648, 27.80
2039.596, 10:57:20,0.05420, -0.03027, 1.15283, 27.75
2040.597, 10:57:21,0.05713, -0.02393, 1.14819, 27.80
2041.599, 10:57:22,0.05518, -0.03711, 1.14648, 27.75
2042.601, 10:57:23,0.05200, -0.03052, 1.14111, 27.80
2043.602, 10:57:24,0.05347, -0.02905, 1.15649, 27.70
2044.604, 10:57:25,0.05786, -0.03003, 1.15601, 27.75
2045.605, 10:57:26,0.06030, -0.03027, 1.13281, 27.65
2046.607, 10:57:27,0.05225, -0.03320, 1.14795, 27.75
2047.608, 10:57:28,0.05640, -0.03467, 1.15063, 27.89
2048.610, 10:57:29,0.05054, -0.03125, 1.14600, 27.70
2049.612, 10:57:30,0.05396, -0.02417, 1.15161, 27.84
2050.613, 10:57:31,0.05664, -0.03589, 1.15063, 27.70
2051.678, 10:57:32,0.04688, -0.02515, 1.14746, 27.84
2052.680, 10:57:33,0.05640, -0.03516, 1.14771, 27.75
2053.681, 10:57:34,0.05591, -0.03369, 1.15796, 27.75
2054.683, 10:57:35,0.05981, -0.03125, 1.14648, 27.80
2055.685, 10:57:36,0.05518, -0.03198, 1.14648, 27.75
2056.686, 10:57:37,0.05664, -0.02612, 1.14771, 27.70
2057.688, 10:57:38,0.05884, -0.03027, 1.15845, 27.84
2058.689, 10:57:39,0.05640, -0.03003, 1.14453, 27.75
2059.691, 10:57:40,0.05688, -0.03027, 1.14233, 27.80
2060.693, 10:57:41,0.05371, -0.02588, 1.14990, 27.75
2061.694, 10:57:42,0.05859, -0.03076, 1.15308, 27.80
2062.696, 10:57:43,0.05005, -0.03076, 1.14429, 27.84
2063.697, 10:57:44,0.05786, -0.03345, 1.14868, 27.75
2064.699, 10:57:45,0.05054, -0.03101, 1.14893, 27.80
2065.701, 10:57:46,0.05688, -0.03271, 1.15137, 27.89
2066.702, 10:57:47,0.05664, -0.02881, 1.15503, 27.75
2067.704, 10:57:48,0.05176, -0.02539, 1.15454, 27.65
2068.705, 10:57:49,0.04810, -0.03613, 1.14673, 27.75
2069.707, 10:57:50,0.06006, -0.03149, 1.14624, 27.70
2070.708, 10:57:51,0.05615, -0.02490, 1.15381, 27.80
2071.710, 10:57:52,0.05713, -0.03223, 1.14258, 27.75
2072.712, 10:57:53,0.05542, -0.02710, 1.15039, 27.84
2073.713, 10:57:54,0.05127, -0.03125, 1.15039, 27.84
2074.715, 10:57:55,0.05811, -0.03198, 1.15210, 27.70
2075.716, 10:57:56,0.06006, -0.03223, 1.14478, 27.84
2076.718, 10:57:57,0.05273, -0.03247, 1.14868, 27.80
2077.720, 10:57:58,0.05859, -0.03174, 1.14697, 27.75
2078.721, 10:57:59,0.05542, -0.02783, 1.14575, 27.80
2079.723, 10:58:0,0.05151, -0.03125, 1.14258, 27.84
2080.724, 10:58:1,0.05469, -0.02637, 1.15356, 27.80
2081.726, 10:58:2,0.05420, -0.03296, 1.14990, 27.80
2082.728, 10:58:3,0.05615, -0.02905, 1.15088, 27.80
2083.729, 10:58:4,0.05884, -0.03076, 1.14844, 27.70
2084.731, 10:58:5,0.06079, -0.03223, 1.14722, 27.80
2085.732, 10:58:6,0.05103, -0.03174, 1.14893, 27.75
2086.734, 10:58:7,0.05151, -0.03442, 1.15918, 27.70
2087.736, 10:58:8,0.05298, -0.03369, 1.14819, 27.80
2088.737, 10:58:9,0.05933, -0.03516, 1.14600, 27.80
2089.739, 10:58:10,0.05176, -0.03540, 1.16162, 27.80
2090.740, 10:58:11,0.05249, -0.02710, 1.14258, 27.75
2091.742, 10:58:12,0.04883, -0.03101, 1.15674, 27.80
2092.743, 10:58:13,0.05420, -0.02930, 1.14648, 27.70
2093.745, 10:58:14,0.05859, -0.02930, 1.14648, 27.75
2094.747, 10:58:15,0.05786, -0.03076, 1.14771, 27.80
2095.748, 10:58:16,0.05347, -0.02539, 1.15063, 27.80
2096.750, 10:58:17,0.05615, -0.03540, 1.14746, 27.70
2097.751, 10:58:18,0.06128, -0.03296, 1.14600, 27.80
2098.753, 10:58:19,0.05298, -0.03198, 1.15088, 27.65
2099.755, 10:58:20,0.05640, -0.03101, 1.14966, 27.70
2100.756, 10:58:21,0.05127, -0.02856, 1.14697, 27.75
2101.758, 10:58:22,0.05078, -0.03198, 1.14844, 27.80
2102.759, 10:58:23,0.05005, -0.03027, 1.14502, 27.80
2103.761, 10:58:24,0.06543, -0.03564, 1.15039, 27.84
2104.763, 10:58:25,0.05298, -0.02881, 1.15356, 27.75
2105.764, 10:58:26,0.05664, -0.03394, 1.14673, 27.84
2106.766, 10:58:27,0.06274, -0.02881, 1.15918, 27.80
2107.767, 10:58:29,0.05664, -0.02612, 1.15186, 27.80
