168989.188, 15:59:6,0.06445, -0.00635, 1.13892, 32.27
168999.203, 15:59:16,0.06445, -0.00684, 1.15698, 32.27
169009.203, 15:59:26,0.06177, -0.00684, 1.14600, 32.27
169019.203, 15:59:36,0.06128, -0.00195, 1.14355, 32.31
169029.203, 15:59:46,0.06152, -0.00610, 1.14648, 32.22
169039.203, 15:59:56,0.06665, -0.00537, 1.15430, 32.31
169049.203, 16:0:6,0.06128, -0.00830, 1.14697, 32.27
169059.203, 16:0:16,0.06396, -0.00537, 1.14844, 32.27
169069.203, 16:0:26,0.06494, -0.00659, 1.14575, 32.17
169079.219, 16:0:36,0.06592, -0.00781, 1.15576, 32.31
169089.219, 16:0:46,0.06494, -0.00537, 1.14453, 32.22
169099.219, 16:0:56,0.05811, -0.00317, 1.15356, 32.27
169109.219, 16:1:6,0.06128, -0.00513, 1.15210, 32.31
169119.219, 16:1:16,0.06665, -0.00317, 1.14062, 32.31
169129.219, 16:1:26,0.06250, -0.00220, 1.14478, 32.31
169139.234, 16:1:36,0.05884, -0.00732, 1.14771, 32.17
169149.234, 16:1:46,0.06909, -0.00635, 1.14355, 32.22
169159.234, 16:1:56,0.06616, -0.00220, 1.14502, 32.17
169169.234, 16:2:6,0.05786, -0.00513, 1.15210, 32.12
169179.234, 16:2:16,0.06470, -0.01294, 1.14453, 32.17
169189.234, 16:2:26,0.06250, -0.00684, 1.13696, 32.22
169199.234, 16:2:36,0.06616, -0.00781, 1.14380, 32.27
169209.234, 16:2:46,0.06030, -0.00391, 1.14307, 32.27
169219.234, 16:2:56,0.06763, -0.00635, 1.14868, 32.17
169229.234, 16:3:6,0.06396, -0.00146, 1.14551, 32.12
169239.250, 16:3:16,0.06250, -0.01172, 1.15503, 32.22
169249.250, 16:3:26,0.06543, -0.00977, 1.14355, 32.22
169259.250, 16:3:36,0.05640, -0.00684, 1.15186, 32.27
169269.250, 16:3:46,0.06030, -0.00977, 1.15161, 32.22
169279.250, 16:3:56,0.06738, -0.00586, 1.15430, 32.31
169289.250, 16:4:6,0.06421, -0.00635, 1.14551, 32.27
169299.266, 16:4:16,0.06226, -0.00586, 1.14746, 32.36
169309.266, 16:4:26,0.06152, -0.00537, 1.14380, 32.12
169319.266, 16:4:36,0.06250, -0.00732, 1.15869, 32.22
169329.266, 16:4:46,0.06616, -0.00659, 1.15381, 32.27
169339.266, 16:4:56,0.06177, -0.00293, 1.14795, 32.22
169349.266, 16:5:6,0.06396, -0.00415, 1.14673, 32.36
169359.266, 16:5:16,0.06836, -0.00366, 1.14111, 32.31
169369.266, 16:5:26,0.06128, -0.01392, 1.15259, 32.31
169379.281, 16:5:36,0.06396, -0.00879, 1.15601, 32.27
169389.281, 16:5:46,0.06445, -0.00513, 1.14771, 32.31
169399.281, 16:5:56,0.07007, -0.00757, 1.14526, 32.27
169409.281, 16:6:6,0.06543, -0.00244, 1.14331, 32.17
169419.281, 16:6:16,0.06836, -0.00610, 1.15308, 32.27
169429.281, 16:6:26,0.06396, -0.00464, 1.14795, 32.31
169439.281, 16:6:36,0.06812, -0.00806, 1.14258, 32.31
169449.281, 16:6:46,0.06738, -0.00562, 1.14331, 32.22
169459.281, 16:6:56,0.06152, -0.00610, 1.15161, 32.27
169469.281, 16:7:6,0.06543, -0.00513, 1.14844, 32.31
169479.297, 16:7:16,0.06714, -0.00244, 1.15308, 32.31
169489.297, 16:7:26,0.06641, -0.00806, 1.15137, 32.31
169499.297, 16:7:36,0.07153, -0.00903, 1.15381, 32.31
169509.297, 16:7:46,0.06079, -0.00977, 1.15576, 32.31
169519.297, 16:7:56,0.06592, -0.00732, 1.15381, 32.31
169529.297, 16:8:6,0.06299, -0.00732, 1.15088, 32.31
169539.297, 16:8:16,0.06738, -0.00684, 1.15430, 32.27
169549.312, 16:8:26,0.05835, 0.00293, 1.14917, 32.36
169559.312, 16:8:36,0.06763, -0.00610, 1.14624, 32.27
169569.312, 16:8:46,0.06494, -0.00391, 1.14111, 32.27
169579.312, 16:8:56,0.06641, -0.00830, 1.14331, 32.31
169589.312, 16:9:6,0.05859, -0.00684, 1.14380, 32.22
169599.312, 16:9:16,0.06470, -0.00464, 1.15552, 32.41
169609.312, 16:9:26,0.06226, -0.00269, 1.14966, 32.36
169619.312, 16:9:36,0.06616, -0.01172, 1.14062, 32.27
169629.328, 16:9:46,0.07007, -0.00439, 1.15796, 32.36
169639.328, 16:9:56,0.06616, -0.00684, 1.14966, 32.27
169649.328, 16:10:6,0.06274, -0.00928, 1.15796, 32.31
