3733.940, 11:25:35,0.06079, -0.02783, 1.15234, 27.65
3735.132, 11:25:36,0.05737, -0.03174, 1.14233, 27.70
3736.133, 11:25:37,0.05615, -0.03125, 1.15088, 27.65
3737.135, 11:25:38,0.05444, -0.03052, 1.15796, 27.65
3738.136, 11:25:39,0.05127, -0.02856, 1.14136, 27.65
3739.138, 11:25:40,0.05518, -0.03101, 1.15088, 27.65
3740.140, 11:25:41,0.05713, -0.03320, 1.14648, 27.70
3741.141, 11:25:42,0.05957, -0.03247, 1.14062, 27.65
3742.143, 11:25:43,0.05786, -0.03076, 1.14990, 27.61
3743.144, 11:25:44,0.05542, -0.03638, 1.14331, 27.70
3744.146, 11:25:45,0.06641, -0.03345, 1.15698, 27.65
3745.148, 11:25:46,0.05591, -0.02954, 1.15405, 27.75
3746.149, 11:25:47,0.05200, -0.03271, 1.15698, 27.70
3747.151, 11:25:48,0.05615, -0.03223, 1.14355, 27.70
3748.152, 11:25:49,0.05835, -0.03052, 1.14941, 27.61
3749.154, 11:25:50,0.05664, -0.03589, 1.13965, 27.65
3750.155, 11:25:51,0.05469, -0.02588, 1.14355, 27.65
3751.157, 11:25:52,0.05908, -0.03491, 1.14111, 27.56
3752.159, 11:25:53,0.05566, -0.03198, 1.14771, 27.65
3753.160, 11:25:54,0.05811, -0.03101, 1.15430, 27.70
3754.162, 11:25:55,0.05859, -0.03003, 1.15283, 27.70
3755.163, 11:25:56,0.05713, -0.03174, 1.15210, 27.80
3756.165, 11:25:57,0.05322, -0.03027, 1.15088, 27.61
3757.167, 11:25:58,0.05762, -0.03687, 1.15356, 27.75
3758.168, 11:25:59,0.05542, -0.03735, 1.14087, 27.56
3759.170, 11:26:0,0.05469, -0.02515, 1.14941, 27.61
3760.171, 11:26:1,0.06030, -0.03125, 1.14233, 27.65
3761.173, 11:26:2,0.05298, -0.03296, 1.14331, 27.75
3762.175, 11:26:3,0.05420, -0.03467, 1.15332, 27.70
3763.176, 11:26:4,0.05371, -0.03442, 1.15186, 27.70
3764.178, 11:26:5,0.05640, -0.03027, 1.15186, 27.61
3765.179, 11:26:6,0.05688, -0.02954, 1.13599, 27.65
3766.181, 11:26:7,0.05786, -0.02637, 1.16187, 27.70
3767.182, 11:26:8,0.05029, -0.03589, 1.14795, 27.70
3768.184, 11:26:9,0.05347, -0.03027, 1.14062, 27.80
3769.186, 11:26:10,0.06250, -0.02905, 1.14233, 27.75
3770.187, 11:26:11,0.05786, -0.03491, 1.14502, 27.70
3771.189, 11:26:12,0.05884, -0.03296, 1.14258, 27.75
3772.190, 11:26:13,0.05908, -0.03711, 1.14551, 27.70
3773.192, 11:26:14,0.05029, -0.03296, 1.15479, 27.75
