714.775, 0:5:50,0.07129, -0.11792, 1.13867, 27.00
724.781, 0:6:0,0.08179, -0.11523, 1.14478, 26.95
734.782, 0:6:10,0.08203, -0.12622, 1.15308, 26.90
744.784, 0:6:20,0.07788, -0.12061, 1.14893, 26.95
754.786, 0:6:30,0.07690, -0.11646, 1.14600, 26.95
764.787, 0:6:40,0.07178, -0.11621, 1.13721, 27.14
774.789, 0:6:50,0.07422, -0.11572, 1.13721, 27.14
784.797, 0:7:0,0.07666, -0.11963, 1.13818, 27.00
794.799, 0:7:10,0.07275, -0.11694, 1.14429, 26.95
804.801, 0:7:20,0.07349, -0.12183, 1.13599, 27.00
814.802, 0:7:30,0.07495, -0.11719, 1.14136, 27.14
824.804, 0:7:40,0.07373, -0.11719, 1.14258, 27.00
834.805, 0:7:50,0.07935, -0.11841, 1.14575, 27.09
844.811, 0:8:0,0.07593, -0.11987, 1.13599, 27.00
854.812, 0:8:10,0.07544, -0.11523, 1.14038, 27.04
864.814, 0:8:20,0.07666, -0.12354, 1.14795, 27.09
874.815, 0:8:30,0.07812, -0.11963, 1.14331, 27.04
884.817, 0:8:40,0.07983, -0.11670, 1.14404, 27.04
894.818, 0:8:50,0.07837, -0.11792, 1.13428, 27.00
904.825, 0:9:0,0.07886, -0.12207, 1.14160, 27.09
914.826, 0:9:10,0.07544, -0.11792, 1.14062, 27.04
924.828, 0:9:20,0.07812, -0.12158, 1.13843, 27.09
934.829, 0:9:30,0.07788, -0.11792, 1.14819, 27.04
944.831, 0:9:40,0.07324, -0.11670, 1.15210, 27.04
954.832, 0:9:50,0.07568, -0.12231, 1.14551, 27.00
964.838, 0:10:0,0.07080, -0.11377, 1.13989, 27.09
974.839, 0:10:10,0.08130, -0.12183, 1.13672, 27.09
984.841, 0:10:20,0.07739, -0.11353, 1.13330, 27.04
994.842, 0:10:30,0.07397, -0.11987, 1.13867, 27.09
1004.844, 0:10:40,0.07495, -0.11816, 1.14062, 27.09
1014.845, 0:10:50,0.07397, -0.11719, 1.13818, 27.00
1024.852, 0:11:0,0.07690, -0.12305, 1.13843, 27.04
1034.853, 0:11:10,0.07739, -0.12305, 1.13696, 27.09
1044.855, 0:11:20,0.07520, -0.11768, 1.13623, 27.14
1054.856, 0:11:30,0.07935, -0.11377, 1.14429, 27.04
1064.858, 0:11:40,0.07593, -0.11621, 1.14819, 27.00
