4.578, 23:53:59,0.07642, -0.11670, 1.14575, 26.76
14.580, 23:54:9,0.07910, -0.12134, 1.13647, 26.71
24.582, 23:54:19,0.07349, -0.12012, 1.14355, 26.76
34.583, 23:54:29,0.07910, -0.11230, 1.14526, 26.85
44.585, 23:54:39,0.08203, -0.11304, 1.13672, 26.71
54.586, 23:54:49,0.07983, -0.11621, 1.13647, 26.76
64.604, 23:54:59,0.07324, -0.11914, 1.14404, 26.67
74.605, 23:55:9,0.08398, -0.11963, 1.13770, 26.81
84.607, 23:55:19,0.08032, -0.11353, 1.14331, 26.67
94.608, 23:55:29,0.07520, -0.11426, 1.14648, 26.71
104.610, 23:55:39,0.07471, -0.12183, 1.14185, 26.85
114.612, 23:55:49,0.07422, -0.12183, 1.14429, 26.81
124.620, 23:55:59,0.07349, -0.12036, 1.14258, 26.76
134.622, 23:56:9,0.07690, -0.12256, 1.13086, 26.67
144.623, 23:56:19,0.07495, -0.12085, 1.14380, 26.81
154.625, 23:56:29,0.08423, -0.11353, 1.14087, 26.76
164.626, 23:56:39,0.07349, -0.11499, 1.13843, 26.81
174.628, 23:56:49,0.07642, -0.11646, 1.13623, 26.85
184.638, 23:56:59,0.07739, -0.11938, 1.14087, 26.81
194.640, 23:57:9,0.07349, -0.11621, 1.13965, 26.76
204.641, 23:57:19,0.07617, -0.12305, 1.13696, 26.85
214.643, 23:57:29,0.07910, -0.12378, 1.13843, 26.76
224.645, 23:57:39,0.07324, -0.12256, 1.14185, 26.85
234.646, 23:57:49,0.07593, -0.11768, 1.13452, 26.85
244.654, 23:57:59,0.07788, -0.11670, 1.14917, 26.95
254.656, 23:58:9,0.07617, -0.11841, 1.13672, 26.90
264.658, 23:58:19,0.07397, -0.11841, 1.14111, 26.90
274.659, 23:58:29,0.07349, -0.11377, 1.13989, 26.90
284.661, 23:58:39,0.08887, -0.11475, 1.14258, 26.95
294.662, 23:58:49,0.07788, -0.11621, 1.14282, 26.85
304.673, 23:59:0,0.07959, -0.11646, 1.13989, 26.81
314.674, 23:59:10,0.08105, -0.11328, 1.13501, 26.90
324.676, 23:59:20,0.07739, -0.11963, 1.14185, 26.81
334.677, 23:59:30,0.07275, -0.11768, 1.14722, 26.85
344.679, 23:59:40,0.07422, -0.11548, 1.13208, 26.81
