12529,-14126,-1711
-10377,-12761,12476
6518,-14681,13580
7056,30632,-11120
18287,16200,-15057
-3252,17620,-12573
-269,19812,-2749
-396,11071,6052
471,19241,20215
12156,6253,29740
4103,-6347,16003
13,-10171,-5715
-2440,-8516,-6248
-2752,-15134,-10480
3836,6112,7276
12614,4144,-19258
19640,-2311,-13146
10008,-8480,-31000
4691,715,20003
7839,15096,12063
21550,7533,-2452
20199,-11177,1655
24099,20553,4947
9206,5885,14
9247,-13146,-6729
14073,-9452,553
12258,2278,-5950
16527,-25326,-27036
23699,-30912,-30440
-27927,27687,20572
-21439,30154,28801
-31126,1634,5290
-25792,9444,-13281
-19775,-1594,-21967
-32236,11964,-30860
-29555,25721,5693
-31245,-13779,-6957
-26850,-3283,19390
-27620,17884,-14498
27555,-5829,-5673
28956,-29685,1388
16306,-5633,15271
13775,21038,31359
14700,-1739,7788
2475,12569,-30293
-11730,-1515,31262
-20782,-20331,22177
-24406,-32011,27009
-31443,-5514,-6909
-29153,15464,10108
-29221,31718,-6613
24316,32315,-21428
19589,-23089,-14318
17038,11322,1548
29441,-18025,20881
29327,-12215,13663
-32568,-9223,-10348
22906,-13596,-25256
-25723,-7879,-3659
-27280,-4412,26768
-29525,15465,19819
32171,1002,-4917
32661,-17797,-7899
-30720,31438,-3360
-14178,-25387,13294
-11752,-5195,10328
-22468,-4542,-7015
-21538,-8571,-9592
-12792,-21602,-4472
-10916,-20029,-11204
-16756,-5924,-21428
-9894,-5057,-4390
-8111,-14112,8561
-10584,-20155,-154
-17816,-9439,-10936
-11867,-5077,-13419
-11955,4270,-14099
-5956,-14644,5004
-5058,-16135,4489
-10873,-1963,-12313
-8205,10730,-25197
11770,-13726,9642
3650,-7656,-2621
24454,23226,-32682
11750,1411,-2479
11174,5059,-3018
2801,8894,-549
6813,7162,-4029
7518,-583,-6271
5622,5852,-5450
4082,6995,-5470
506,31903,2250
14528,-26383,3888
17386,-6986,-550
6372,-7767,-16876
20689,21881,1073
16530,-5108,-2158
638,-8483,-7394
28280,3024,-7576
10032,-7675,-7596
10118,-7801,-5738
10084,-8812,-5281
10433,-9036,-6463
10475,-9419,-5397
9720,-8179,-5916
10249,-7556,-6231
9881,-8392,-5855
9808,-8152,-5808
9832,-8041,-5864
9630,-8146,-5528
9093,-8081,-5867
9413,-8655,-5675
10125,-8537,-5603
9947,-8403,-6251
10121,-8139,-5783
10065,-8279,-5311
10082,-8580,-6190
10409,-8431,-5878
9734,-8548,-5386
9376,-7706,-5955
10136,-8237,-4936
9761,-8059,-5995
9988,-8288,-5660
9887,-8726,-6065
10021,-7902,-5529
9979,-8244,-5669
9927,-8336,-6000
9774,-8070,-5842
9744,-8216,-6140
9829,-8366,-5499
9998,-8170,-6098
9828,-8141,-6452
9739,-8449,-5829
9831,-8260,-5674
9927,-8376,-5849
9799,-8221,-5961
9725,-8157,-5965
9747,-8451,-5981
9918,-8311,-6296
9856,-8144,-6048
9878,-8288,-5306
9913,-8178,-6120
9307,-9165,-6037
-1281,-21586,-6723
10813,-7491,-5779
9687,-8751,-6217
9717,-8683,-6171
9911,-8568,-5877
9754,-8377,-6214
10093,-8409,-5897
9842,-8365,-5934
9880,-8385,-6021
10160,-8316,-5248
11460,-8527,-6891
9486,-8600,-6146
10052,-7632,-6005
9817,-8455,-5623
9975,-8059,-5350
9820,-8298,-5700
10032,-8627,-6096
10441,-8199,-5815
10064,-8217,-5486
10139,-8645,-6453
8003,-9602,-5527
10233,-7838,-5543
9936,-8569,-6595
9950,-7829,-5106
10188,-8826,-6264
10199,-8043,-5449
10117,-8350,-5680
10044,-8320,-6452
10081,-8221,-5647
10218,-8166,-6150
10510,-7854,-6642
10365,-8365,-5795
10315,-8283,-5973
10160,-8424,-5722
10214,-8203,-5818
10008,-7943,-5688
10122,-8234,-6239
10198,-8422,-5930
9747,-8834,-5657
9993,-8495,-6071
10289,-7738,-5882
10047,-8634,-5745
9857,-8612,-6052
9256,-7720,-7384
11693,-4161,-5832
11320,-6958,-4600
9325,-9827,-6289
9079,-9306,-6857
7319,-3141,-4909
-8827,28059,-987
-6435,9975,-419
17010,-14273,5194
16612,-11058,3188
-2088,8934,-5473
-8548,-21117,-2468
742,-3270,-8474
11098,-22392,-5430
4657,-21763,2385
-19130,2788,-9514
-9656,5931,-4552
-3941,-5092,59
-3053,-2783,-1373
-22164,9612,-10292
-9319,-4167,-1833
-13808,-4066,-6016
-18430,6132,-10702
-17101,-1187,-1703
-22719,4233,547
-26815,9308,-3791
-26815,7080,-14831
-19983,8392,4289
-26106,-30552,20244
30007,-31531,-3360
27002,23771,-7062
21566,12765,-19746
-31132,14957,-10645
22054,-21856,-22472
5621,-1370,-24744
342,-10687,-26570
-2610,-16051,-28739
6619,-13606,-24753
7273,-16511,-21380
1906,-577,-22574
-17376,9395,-21195
-13595,30499,9922
-9049,31036,8967
-2236,31755,19574
-857,29142,25463
-1781,-8189,28963
-20231,15311,10313
-9726,12910,-3294
-1665,11025,9519
-448,16220,13412
-8140,13527,-1388
-4989,10818,-15927
-2359,30503,-19436
1685,-27914,-13179
-2727,25730,-14775
-6068,28167,-9956
-18469,9275,-6545
-13343,28074,32609
-12776,30630,-11768
-15395,-32602,2829
-24683,29977,2810
32577,19330,-12863
-31292,25789,-7180
-27166,18673,4165
27874,17955,-14846
-30751,-10691,-22687
-11973,-32507,-10949
28631,-28048,-11522
-21072,17280,-528
-31480,13479,-10440
-13107,12752,23645
-3068,-15544,10839
-5696,-8978,26288
-18511,-13594,-607
-27789,5828,31299
-14370,-28382,-28280
-4852,18900,-5178
3949,-131,10365
-10046,525,1526
-25887,652,-23286
-13927,-21596,31961
5542,-19694,-15498
19245,20462,9485
22853,3194,7759
24731,-6269,-5554
6640,7901,-27616
12649,8183,23043
24192,-375,23360
14972,11734,22444
30723,9577,22963
-31466,4396,27206
-20295,11629,-25575
-21024,11751,-21024
29548,7991,-26356
-27850,19150,-23970
-25740,27721,-21637
-23013,26707,-13497
-11348,31212,-1533
-4095,23975,11345
-10258,23209,7614
-10248,-26011,1544
-7354,-22529,6022
2285,-10212,10152
8313,1200,5449
9473,-2721,-1007
-1634,-7837,9961
6192,-19524,-3904
3797,219,-10001
3950,3853,-13474
2579,-481,-12301
6387,12367,-5693
5295,28204,-5233
-781,21929,-15167
424,849,-22232
-693,-2137,-13845
3164,7335,-8004
13992,4084,1960
-12233,-17836,-4793
-5023,5724,-5103
7927,5044,-8397
7194,2390,-4086
16219,4469,-11125
18888,10814,-3501
12047,-13959,10399
31917,-3520,27069
-3028,4228,-3489
-5136,-5251,-29680
15877,20210,-5773
14007,16625,-10233
7925,309,-3371
10991,3185,-6353
7823,2359,-9132
10579,752,-6100
7906,506,-4670
9817,1391,-4663
9879,2315,-6425
9188,812,-5870
9922,1672,-5759
9487,1484,-5881
9769,1721,-6055
9739,1815,-6629
9515,1628,-5685
9436,1537,-5415
9761,1686,-6079
9821,1611,-6227
9699,1688,-5741
9871,1577,-5521
9648,1301,-6255
9933,1567,-6259
9737,1771,-5847
9657,1647,-6327
9757,1333,-5785
9601,1493,-5704
9848,1598,-5992
9768,1246,-5816
9761,1423,-5967
9477,856,-5555
10171,1608,-5966
9818,1446,-5718
9856,1322,-5808
9884,1518,-5604
10040,1538,-6071
9771,1534,-5909
9933,1395,-6163
9651,1638,-5709
9928,1549,-6450
9829,1428,-6171
10138,1462,-5830
9845,1477,-5770
10049,1287,-5938
9892,1310,-5596
9791,1350,-6401
9767,1276,-5551
9930,1434,-5683
10149,1509,-6475
9987,1299,-6125
9935,1394,-6307
9974,1453,-6161
9983,1340,-6049
9199,1084,-5569
10156,1100,-5979
10312,1062,-5288
10134,1481,-6090
10123,1267,-6425
10293,1102,-6363
10217,1323,-6007
10019,1469,-6333
9979,1154,-5749
10180,1257,-5770
10102,1151,-6442
9960,1100,-6008
9280,1172,-5398
11124,1705,-5879
9851,924,-6085
10432,1114,-5888
10191,1005,-5958
10202,1057,-6214
10339,1141,-5901
10523,1216,-6341
10245,1064,-6027
10273,1117,-6551
10006,1128,-5370
10199,912,-5417
10310,1062,-5669
10109,1052,-6243
10299,1026,-6021
10259,1075,-5981
10250,1195,-5830
10382,1124,-5782
10066,1046,-5982
10169,787,-6087
10175,742,-6085
7957,-2426,-6067
10577,603,-5743
5962,-5557,-6326
10265,3858,-5245
18681,8321,-6471
10778,-442,-4918
9428,-120,-6220
10094,257,-5986
10372,-219,-6108
10239,-278,-5905
10242,24,-5998
10432,-69,-6336
10401,-295,-6099
10168,-226,-5768
10080,-82,-6304
10418,-182,-5762
10421,68,-5691
10525,-89,-6163
10454,-218,-6106
19915,23647,4702
-24894,-11105,-7934
5064,19820,-11320
-29840,8206,-13015
4744,-20604,296
13220,-18403,8204
21371,-32224,7787
25325,-32528,5426
21880,-27482,9096
17603,-27402,323
23706,-15776,-3078
-30533,31334,2651
-32717,31675,4751
21157,-22156,6597
-29055,20736,-7691
-32502,-3511,-23517
-27938,-10781,-28754
-18323,29644,-22311
-14077,-31686,-15281
-14988,-28644,-10540
-14019,26641,-28771
-5049,13893,28535
-24857,15530,14209
-4976,5641,25824
11378,1953,-29101
9745,24953,26417
19408,-30253,28509
7266,25660,-458
7917,28535,-7464
23930,9609,4170
-26430,27957,22818
-23593,-19881,25783
30822,-21704,10358
19531,-16772,6619
19151,-21272,-5519
27004,-25562,-8932
32051,-21860,771
30026,-20873,10510
25643,-3600,22747
14382,12978,21988
24644,-16458,-27148
9258,-7462,-31190
3688,-3426,30824
-4162,19164,-20098
1073,384,-9807
-1782,-4026,-10614
-15702,-1133,-23382
13191,4602,25191
25278,8956,-29906
-19382,-7562,16922
-8113,-10489,-26223
-26403,12888,14149
21092,-26140,1106
-628,-26914,-23556
-11154,31971,26750
19659,17783,11694
20115,23798,-31133
5902,16179,3854
3190,17573,-9946
9989,2052,-8504
17175,-7171,6987
17706,4266,14330
23822,-4836,14899
22367,-3954,3919
3720,6280,-9746
8603,6197,-13478
12213,-2702,-21883
14212,-4595,-11852
-14073,-1761,27480
-24599,23900,6148
-18178,14543,5454
-3488,7309,-31729
8643,-113,-12685
6229,-2849,-9971
-8018,12040,-23314
-20412,31221,-25020
-15839,-25649,-18879
-9884,-20888,-2172
-6853,-29595,7510
3250,17542,17330
-3835,-27137,18544
-30053,7964,4776
-32413,-32509,2003
-17022,22464,20741
14520,15938,-11612
14968,8182,-29432
-20847,-2025,-9663
32161,28358,-22114
-23428,5990,-17798
-12974,-10051,-15342
-8057,-25676,-19689
-17910,-15054,-23174
30006,-26537,-24504
27479,3677,-20470
32201,-9706,-13543
-12982,22790,-3334
-1036,6990,9778
-6563,15908,12253
-6002,19295,11882
-19235,27280,-6755
-5925,27134,3019
-3596,5374,5476
1832,-8496,-6006
1433,-8264,-15447
4552,808,-10876
-2373,5607,-13977
919,13617,-13273
12259,11357,-6317
13987,10474,-7181
13998,2897,-9298
5514,-5031,-11734
28249,2616,10825
23768,5049,4456
12469,4371,-12191
26549,4038,-7451
31300,3909,-7268
10473,6871,-32455
-28028,6780,5840
-5524,-10159,-32228
12519,5998,-19481
30197,3637,-3931
29378,3611,-3630
30134,1466,3334
19459,969,-7103
16402,-1651,-6147
13027,-889,-6285
13139,-840,-6117
13902,-1437,-5554
13165,-1334,-6868
13423,-898,-5345
12494,-646,-5661
12419,-1095,-5981
12299,-840,-5216
13141,-835,-6363
12075,-643,-6197
12102,-642,-6426
12771,-1031,-6141
12134,-676,-6202
12183,-1039,-6153
12019,-1070,-5677
11862,-845,-6460
11916,-1263,-5780
12845,-905,-5891
12428,-744,-5684
11889,-846,-6159
11788,-963,-5638
11791,-885,-6209
11060,-1064,-6193
12203,-786,-6165
11467,-890,-5912
11475,-736,-5581
12581,-822,-5659
11748,-1110,-6039
11661,-921,-5875
11966,-849,-6531
11876,-887,-6300
11703,-1046,-5897
11757,-744,-6259
11833,-1025,-6215
11930,-1124,-5526
11910,-724,-6158
11742,-945,-6130
11503,-1035,-5937
11730,-1039,-5934
11705,-938,-6011
12192,-927,-6096
11678,-1000,-6258
11851,-830,-5989
11667,-850,-6026
11786,-937,-6183
11912,-967,-5976
11934,-1012,-5972
11662,-883,-6002
11627,-1280,-6017
11879,-1025,-6105
11713,-1009,-6087
11538,-1037,-5790
11514,-1016,-5846
11625,-1022,-6095
11472,-1161,-6016
11699,-827,-6348
11601,-989,-5839
11833,-905,-6323
11880,-789,-6280
11690,-880,-5686
12421,-773,-5759
11978,-809,-5494
11742,-643,-5255
11979,-737,-6021
11524,-947,-6092
11752,-1375,-5931
11353,-858,-6023
11862,-1037,-6104
11847,-765,-6265
11614,-1005,-5998
11697,-1051,-5935
11768,-1203,-6136
11320,-1118,-5928
11596,-953,-5316
11657,-869,-5756
11629,-1036,-5891
11554,-1069,-5778
11556,-1042,-6060
11437,-1137,-6061
11568,-708,-6032
11653,-1019,-6221
11460,-1302,-5868
11688,-913,-6056
11738,-863,-5846
11580,-1102,-5761
11791,-1154,-5569
11637,-1263,-5643
11757,-1042,-6147
11626,-957,-6006
11495,-1033,-5801
11599,-891,-6305
11742,-1105,-6034
11658,-976,-5670
11717,-903,-6043
11703,-1167,-6649
11428,-1022,-6332
11528,-948,-6072
11575,-1010,-6137
11821,-1032,-5971
11708,-973,-5371
11514,-979,-5814
11614,-789,-6306
11690,-924,-5875
11740,-939,-6164
11668,-867,-6578
11653,-1120,-6763
11702,-937,-6147
11325,-1206,-6035
11372,-1080,-6298
11820,-1042,-6244
11917,-780,-6269
11496,-1006,-6456
11539,-994,-5876
11643,-737,-6517
11462,-1142,-6272
11848,-1053,-4168
11987,-478,-7813
11174,-1209,-4586
11388,-1148,-6715
11329,-987,-6015
11382,-1367,-5288
12097,-389,-6415
12008,-995,-5309
11448,-850,-6104
11904,-939,-6106
11604,-1123,-5948
11781,-410,-6126
11690,-866,-6006
11643,-1029,-6069
11874,-527,-5550
11755,-1008,-6117
12235,-846,-6053
11457,-966,-5967
11690,-891,-6004
11996,-822,-6196
11279,-822,-6160
11789,-1043,-5555
11946,-997,-5334
11870,-945,-6754
11401,-881,-6279
11251,-683,-6006
11854,-1104,-4434
12236,-1006,-5585
11621,-966,-6219
11614,-827,-6225
11448,-796,-6600
11669,-966,-6369
11966,-830,-6306
11972,-1223,-5484
11625,-716,-6583
11497,-1061,-5511
12015,-309,-9201
11636,-728,-5548
11941,-714,-5922
11616,-1073,-6336
11644,-668,-5425
12140,-918,-5428
11849,-1140,-8025
11200,-1100,-7744
11270,-1051,-4974
11798,-702,-6730
11383,-1010,-5479
11680,-641,-5696
11957,-895,-6100
11785,-1119,-5751
11991,-657,-6169
11717,-541,-6123
11531,-1258,-5477
11852,-655,-6276
11812,-1043,-6348
11649,-1206,-5839
11483,-724,-5566
11790,-753,-6114
11825,-1239,-5967
11707,-739,-6197
11401,-864,-5975
11520,-750,-5940
11635,-1039,-5869
11798,-1132,-6162
11622,-1139,-6298
11491,-819,-5757
11875,-970,-5549
11880,-1200,-5588
11809,-687,-6255
11548,-1436,-5874
11814,-1022,-7194
11410,-884,-5214
11503,-1035,-5409
11787,-801,-5925
11796,-956,-6508
11497,-1410,-5222
11720,-840,-6056
11682,-858,-6313
11664,-983,-5936
11565,-944,-5724
11702,-1041,-5786
12097,-1050,-5216
11562,-1104,-6134
11741,-770,-6343
11848,-1182,-6648
11907,-828,-6327
11652,-627,-5900
11687,-950,-5766
11637,-840,-5835
11597,-910,-5187
11757,-484,-5721
11672,-972,-5544
11625,-1149,-6501
11675,-807,-6533
11611,-1233,-5973
11408,-1011,-6288
11748,-637,-6319
11811,-828,-5805
11549,-1013,-5743
11883,-889,-6501
11496,-865,-5374
11830,-655,-5162
11554,-1025,-6862
11587,-954,-5997
11385,-1495,-4855
11763,-888,-7069
11539,-1385,-6013
11845,-744,-6203
11574,-866,-6058
11878,-881,-5306
11701,-992,-6235
11378,-848,-5699
11822,-956,-5202
11887,-651,-6599
11362,-1230,-5614
11612,-805,-5011
11879,-640,-6137
11711,-1000,-5665
11721,-1023,-5719
11813,-717,-6208
11746,-1059,-5790
11825,-785,-5836
11494,-789,-5738
11407,-918,-5729
11893,-1044,-6117
9912,-623,-5928
11819,-1007,-6114
11546,-921,-5894
11887,-923,-6058
11697,-955,-5871
11505,-893,-6223
11559,-886,-6005
11818,-852,-7318
11795,-789,-6822
11787,-1386,-5525
11454,-654,-6365
11504,-848,-4912
11629,-760,-6003
11466,-808,-5786
11662,-1145,-6210
11804,-782,-6631
11786,-909,-5046
11759,-871,-6362
11808,-849,-6128
11274,-1110,-6182
11612,-800,-5604
11565,-1176,-6051
11642,-1109,-6342
11553,-899,-6060
11532,-731,-5828
11626,-1015,-5910
11723,-1051,-5653
11785,-719,-5987
11665,-803,-5583
11521,-948,-5615
11652,-905,-5638
11778,-644,-6302
11543,-826,-5677
11497,-1178,-5687
11678,-790,-6022
11433,-1142,-4567
11480,-866,-6033
11588,-944,-5804
11473,-1031,-5839
12000,-812,-5472
11945,-971,-5639
11341,-932,-6269
11401,-1035,-5751
11701,-974,-5635
11741,-896,-6115
11552,-925,-6154
11610,-740,-5286
11549,-903,-5987
11678,-942,-6623
11736,-920,-6040
11777,-777,-5638
11897,-1094,-6103
11469,-1089,-6831
11530,-971,-6198
11584,-1108,-6079
